record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by
ATT0013560,11.11.2025,SCH0131,7,278,238,H,Admin
ATT0017190,20.03.2026,SCH0533,5,211,169,True,
ATT0016410,2025-05-14,sch_0434,I,70,47,False,Class Teacher
ATT0009675,01-Apr-2025,sch_0028,9,230,204,H,HM
ATT0008269,2026-03-03,sch_0286,III,65,40,Functional,
ATT0006601,06/01/2026,SCH-0153,III,213,151,haan,Headmaster
ATT0005346,02-10-2026,sch0449,4,273,176,Yes,Class Teacher
ATT0005383,27/04/2025,SCH-0512,1,238,225,,Admin
ATT0015583,2026-03-23,SCH0007,8,143,91,1,HM
ATT0000559,2025-06-05,SCH0245,9,189,175,Y,
ATT0018225,08-09-2025,SCH0426,4,177,157,True,Class Teacher
ATT0007347,27.01.2026,SCH0282,8,119,98,True,
ATT0010740,12-31-2025,sch_0270,2,64,64,H,Headmaster
ATT0006975,02.12.2025,SCH-0230,3,71,59,False,Class Teacher
ATT0016086,23-Aug-2025,SCH0301,7,70,49,Haan,Class Teacher
ATT0009540,17-Aug-2025,SCH0451,III,110,110,True,HM
ATT0002728,14.09.2025,sch_0534,4,250,222,True,HM
ATT0008410,29-Nov-2025,sch0113,V,145,141,haan,Admin
ATT0010685,2026/03/02,SCH-0216,10,277,260,False,Headmaster
ATT0017754,29-Aug-2025,0138,II,130,85,True,HM
ATT0017346,16.11.2025,0463,9,272,179,True,
ATT0018261,13-Jun-2025,S0222,V,54,51,True,Admin
ATT0004033,07-04-2025,SCH0533,III,159,100,True,
ATT0014119,21/01/2026,S0386,1,288,192,True,Admin
,2026-03-10,sch0142,2,288,259,Yes,Class Teacher
ATT0009160,2025-04-29,SCH-0081,III,104,104,True,
ATT0007794,07-22-2025,sch_0486,III,130,121,Yes,HM
ATT0011785,2025-08-31,S0449,1,123,123,,Clerk
ATT0017525,18/09/2025,SCH-0588,2,60,57,True,
ATT0003923,05-24-2025,S0384,7,170,146,H,HM
ATT0009401,04-Mar-2026,sch0436,3,266,213,False,Headmaster
ATT0007020,2026-01-04,SCH-0147,II,105,105,Haan,HM
ATT0006317,15-Jun-2025,SCH0004,5,180,180,Hai,
ATT0018087,2025-08-22,SCH0561,10,104,71,Functional,
ATT0008574,25.05.2025,SCH0225,10,273,273,True,
ATT0013061,2026/02/04,SCH0054,10,272,225,False,Headmaster
ATT0001471,31-Oct-2025,SCH0030,5,236,177,haan,Clerk
ATT0018801,2025/06/14,sch_0207,2,269,184,True,Class Teacher
ATT0018673,05.09.2025,sch_0104,III,299,186,Functional,HM
ATT0011009,2025-06-02,0148,2,243,250,Yes,Admin
ATT0006419,2025/04/20,SCH0072,III,59,55,Available,Clerk
ATT0018463,2025/05/16,SCH0442,2,289,204,Hai,Class Teacher
ATT0014964,17-Nov-2025,SCH0596,II,292,241,1,Clerk
ATT0009053,07-22-2025,SCH0550,II,204,172,H,
ATT0012244,2025/11/17,sch0019,V,78,74,1,HM
ATT0004348,2025/07/25,0037,III,111,83,True,HM
ATT0016112,2026-01-02,S0408,10,172,160,Working,Clerk
ATT0002989,03/09/2025,0060,V,66,41,Yes,
ATT0003264,2026/01/19,S0398,8,81,88,True,Class Teacher
ATT0007792,17/09/2025,sch0299,5,40,40,True,Admin
ATT0006282,2026-01-30,SCH0592,10,89,59,True,
ATT0016042,03-16-2026,SCH0115,3,94,68,True,Admin
ATT0009779,14/05/2025,SCH0463,II,97,70,True,HM
ATT0013109,13.02.2026,sch_0218,1,185,114,True,Headmaster
ATT0011154,2026-02-18,sch_0473,1,297,239,,
ATT0002253,2025/09/19,SCH0053,IV,267,199,True,
ATT0007342,2026/03/28,S0472,4,292,249,False,HM
ATT0007666,2026-01-06,sch0213,5,262,216,True,Clerk
ATT0001870,28-Jan-2026,sch0356,V,248,155,True,Admin
ATT0014794,20-Aug-2025,SCH0343,2,68,47,Yes,Clerk
ATT0015672,11-17-2025,SCH0436,8,168,115,True,
ATT0017463,2025/09/07,sch_0151,3,126,122,haan,HM
ATT0014653,2025-10-19,0210,IV,299,299,Haan,Clerk
ATT0012030,20-May-2025,SCH0030,IV,227,219,True,
ATT0007722,02/01/2026,S0371,3,243,164,No,
ATT0017354,15.07.2025,sch_0515,1,58,47,,Headmaster
ATT0008104,01-07-2026,SCH0130,9,104,73,True,Admin
ATT0016151,22.07.2025,SCH0274,10,256,207,,HM
ATT0004956,05/12/2025,SCH-0579,9,226,156,True,HM
ATT0016076,14-Feb-2026,SCH0042,5,41,37,True,
ATT0001200,08-29-2025,SCH0377,V,269,219,Functional,
ATT0004011,10-17-2025,S0528,1,134,86,True,Admin
ATT0003526,19/09/2025,SCH0340,II,169,169,Haan,Headmaster
ATT0001278,12.01.2026,SCH0084,1,209,133,Hai,Clerk
ATT0006927,05-23-2025,SCH0068,6,150,119,True,Class Teacher
ATT0008456,14-Oct-2025,S0151,I,153,136,,Class Teacher
ATT0010982,12/09/2025,SCH0175,5,103,86,True,Class Teacher
ATT0000716,10-08-2025,0591,2,217,193,True,HM
ATT0001671,2025-04-16,sch0171,7,282,208,True,HM
ATT0013749,2026-02-10,SCH0154,4,151,151,1,HM
ATT0011103,22-Dec-2025,SCH0523,6,149,140,Haan,Class Teacher
ATT0008352,24/06/2025,SCH0201,2,244,207,True,Admin
ATT0008046,2025-09-05,sch_0394,3,63,59,True,
ATT0000362,08-Aug-2025,SCH0118,IV,82,53,True,Headmaster
ATT0015485,16/07/2025,SCH-0573,1,230,143,,Admin
ATT0004157,09-23-2025,SCH0468,V,99,90,True,
ATT0017777,2025/05/14,SCH0560,IV,109,71,True,Clerk
ATT0005459,15/01/2026,S0225,8,290,233,na,Headmaster
ATT0007797,2025-06-04,sch_0408,2,221,187,True,Admin
ATT0009255,2026-02-09,sch_0314,III,109,70,H,Clerk
ATT0011916,2026/01/01,SCH0340,II,91,72,False,Clerk
ATT0009926,20-May-2025,SCH-0491,IV,221,177,False,HM
ATT0011793,06.12.2025,SCH0474,3,197,142,haan,Admin
ATT0017375,06.08.2025,SCH-0295,I,266,258,True,Class Teacher
ATT0007667,2026-03-03,SCH-0289,1,142,87,Nahi hai,Admin
ATT0003025,07-15-2025,SCH-0238,IV,84,54,True,Class Teacher
ATT0013321,2025-08-19,sch0203,V,279,250,False,HM
ATT0012409,2026-01-14,sch_0190,8,106,86,haan,Headmaster
ATT0013476,2025/04/10,SCH0573,V,242,155,Y,Class Teacher
ATT0009641,2025-10-07,S0580,V,48,31,Haan,Clerk
ATT0005573,14.01.2026,SCH0047,I,128,123,True,Clerk
ATT0017667,22-Sep-2025,S0243,3,120,112,Y,Clerk
ATT0001158,2025-06-15,0026,2,288,288,Yes,HM
ATT0005946,2026-01-21,SCH-0162,III,136,117,H,HM
ATT0013015,04/03/2026,SCH0218,V,132,92,True,
ATT0006491,19/05/2025,SCH0060,8,68,52,True,Headmaster
ATT0008193,19/06/2025,SCH0495,I,253,217,True,HM
ATT0004526,2026/01/25,SCH0213,6,194,150,N,Clerk
ATT0018669,06-29-2025,SCH-0566,II,182,193,True,HM
ATT0000461,31-Mar-2026,0263,V,150,111,True,Class Teacher
ATT0018649,03.06.2025,S0484,IV,55,46,True,Clerk
ATT0013432,12-Dec-2025,sch0204,6,136,127,True,Clerk
ATT0007114,16.04.2025,SCH0286,IV,235,157,Hai,Admin
ATT0014941,2025-12-29,sch_0015,10,156,170,Hai,Headmaster
ATT0005847,02/06/2025,SCH0521,7,143,123,1,Admin
ATT0000292,17/07/2025,SCH0064,3,62,42,Haan,
ATT0008365,2025-05-29,SCH0087,10,208,201,True,HM
ATT0012558,29.05.2025,SCH0242,III,137,131,True,
ATT0014273,2025-04-03,SCH0336,5,174,136,True,Class Teacher
ATT0015144,30.12.2025,sch0162,6,300,283,True,HM
ATT0014385,05.03.2026,S0389,4,160,141,,Headmaster
ATT0009871,08.05.2025,SCH-0332,8,158,151,True,
ATT0019589,2026/01/10,S0488,1,115,102,0,
,05/06/2025,SCH0542,8,265,169,Functional,Clerk
ATT0004045,20-Aug-2025,SCH0274,I,49,34,Y,
ATT0015009,06-Mar-2026,SCH0287,6,94,87,Y,Clerk
ATT0016351,2025/12/31,SCH0035,7,255,185,Available,Class Teacher
ATT0004098,01-Oct-2025,sch_0111,8,135,88,na,
ATT0007418,04.01.2026,SCH0301,I,105,90,Available,Admin
ATT0014655,13/07/2025,SCH0423,5,232,225,Available,Class Teacher
ATT0008800,2025-04-08,SCH0106,3,76,70,na,Headmaster
ATT0007200,2025-08-18,SCH0014,3,71,53,H,Admin
ATT0011307,16/11/2025,SCH0193,8,102,102,Yes,Admin
ATT0010478,09.01.2026,sch_0263,IV,190,121,True,Admin
ATT0017218,14.06.2025,sch_0598,3,74,46,,Headmaster
ATT0012511,06.09.2025,S0431,2,102,92,N,Admin
ATT0013004,18.01.2026,sch_0013,9,270,238,False,HM
ATT0015249,13.12.2025,SCH0150,7,88,57,,Class Teacher
ATT0010343,2026-03-28,SCH0515,4,121,92,1,Headmaster
ATT0018292,21.07.2025,SCH0315,3,98,65,False,Class Teacher
ATT0000901,15/06/2025,sch_0228,2,226,167,True,Admin
ATT0002280,05-Dec-2025,SCH0441,9,144,118,True,Headmaster
ATT0010783,2026/02/20,SCH0268,IV,41,37,True,Clerk
ATT0009840,15/08/2025,SCH0534,7,58,53,True,
ATT0013875,2025-06-25,S0558,4,180,142,True,Class Teacher
ATT0015121,02/01/2026,sch_0220,2,216,194,Functional,Headmaster
ATT0012444,2025-11-15,SCH-0264,3,95,66,Working,Headmaster
ATT0000260,15-Oct-2025,sch_0198,5,166,114,True,HM
ATT0017512,04-15-2025,SCH0495,9,108,102,1,Class Teacher
ATT0011678,05/02/2026,SCH0250,V,286,246,Available,Admin
ATT0018513,2025/12/27,SCH0080,9,198,185,1,Clerk
ATT0001648,29.12.2025,S0077,10,128,102,0,
ATT0019357,11/08/2025,sch0016,7,163,143,1,Clerk
ATT0002911,2025-12-29,sch0574,6,241,190,True,HM
ATT0010306,21-Aug-2025,S0323,IV,48,35,Hai,Clerk
ATT0000231,13.10.2025,SCH0442,2,240,149,Working,
ATT0002982,28-Aug-2025,SCH0560,2,153,138,Y,
ATT0009290,23/07/2025,SCH-0100,3,49,40,Yes,Class Teacher
ATT0003560,19-Aug-2025,0528,5,217,186,Yes,HM
ATT0018023,2025-12-15,SCH0378,II,67,49,Yes,Headmaster
ATT0014760,10.04.2025,SCH0153,III,231,151,Kharab,Clerk
ATT0016075,14.10.2025,SCH-0591,V,146,115,True,
ATT0018054,2025-10-19,sch_0159,2,234,234,True,Clerk
ATT0011652,20.01.2026,sch_0086,4,93,61,Haan,Admin
ATT0010447,11.12.2025,sch_0026,III,43,35,True,Headmaster
ATT0004310,05/05/2025,SCH0192,9,293,235,Nahi hai,Headmaster
ATT0016901,2025-12-20,sch0572,10,47,44,False,Class Teacher
ATT0015918,2025/09/07,S0047,III,230,223,True,Class Teacher
ATT0016071,27.03.2026,sch_0025,9,82,69,True,Headmaster
ATT0018566,13-Feb-2026,SCH-0074,1,65,54,Functional,Headmaster
ATT0014347,2026-01-22,SCH0012,II,256,214,Hai,Headmaster
ATT0004405,01/03/2026,SCH0510,5,207,166,Available,Class Teacher
ATT0005149,2025-11-30,SCH0055,IV,169,141,H,Clerk
ATT0005223,2026-03-05,sch_0512,I,286,269,True,Admin
ATT0014640,2026-03-13,S0429,V,84,62,Hai,HM
ATT0018015,2025/09/04,S0359,7,250,259,,Headmaster
ATT0006546,2025-04-08,sch0099,V,102,97,True,Headmaster
ATT0005501,05.01.2026,sch0140,II,116,72,1,Clerk
ATT0003902,20-Jun-2025,sch_0449,5,251,256,Haan,
ATT0010331,2025-06-26,SCH0407,8,252,176,True,Admin
ATT0017116,05.08.2025,SCH-0573,3,69,62,True,Class Teacher
ATT0003462,2025/06/29,SCH-0323,5,56,56,haan,HM
ATT0019111,08-04-2025,SCH-0139,7,266,224,True,Admin
ATT0009530,2025/08/03,S0533,I,230,185,True,HM
ATT0002627,2026-03-18,sch_0121,I,208,164,False,Headmaster
ATT0009051,29-Oct-2025,sch0205,8,281,202,Y,HM
ATT0019648,2026-03-28,0561,8,191,130,Y,Headmaster
ATT0019017,05/10/2025,sch0421,6,237,237,Yes,Headmaster
ATT0006280,02-10-2026,SCH0535,8,251,251,H,Class Teacher
ATT0008064,2025/12/03,SCH0370,10,196,196,Haan,Headmaster
ATT0019082,29-Dec-2025,SCH0589,7,44,28,Functional,Class Teacher
ATT0010216,29-May-2025,SCH0124,3,108,86,True,
ATT0014970,2025-12-26,SCH0281,V,128,97,Functional,Headmaster
ATT0016005,06/01/2026,sch_0326,7,200,160,Working,Clerk
ATT0017692,09/01/2026,sch_0246,II,126,101,,Clerk
ATT0014593,24-Aug-2025,SCH-0016,2,258,192,1,
ATT0006708,2025/12/26,SCH0338,4,140,105,Available,HM
ATT0018905,07-Feb-2026,S0253,5,92,68,Y,Class Teacher
ATT0011558,2025/08/24,sch_0484,II,187,187,Y,Admin
ATT0008770,2025-09-27,SCH0025,6,291,224,False,Class Teacher
ATT0013442,03-22-2026,0206,3,275,295,True,Clerk
ATT0008395,21.08.2025,sch0315,3,103,65,True,
,14.09.2025,S0039,II,202,202,haan,Admin
ATT0010374,09-Apr-2025,SCH0220,8,250,151,False,Admin
ATT0013043,2025-06-18,sch_0387,II,55,51,True,
ATT0008214,30.07.2025,SCH0129,6,73,57,Available,Headmaster
ATT0004401,06/04/2025,SCH0024,2,50,50,Yes,
ATT0015304,11-02-2025,SCH0213,8,98,72,Yes,Clerk
ATT0002067,20/03/2026,SCH0358,4,262,175,True,HM
ATT0003690,05-Dec-2025,SCH0547,5,271,168,Y,Admin
ATT0007047,27/01/2026,S0239,5,70,58,1,Clerk
ATT0008408,2025/11/28,sch_0594,8,132,128,H,HM
ATT0011294,24/08/2025,sch_0579,7,251,251,True,Clerk
ATT0004446,21/01/2026,SCH0339,8,94,59,True,Admin
ATT0011416,03-27-2026,SCH0429,2,82,50,True,Headmaster
ATT0004169,2025-11-09,sch_0593,5,188,188,True,Clerk
ATT0017594,10-17-2025,SCH0403,6,133,82,True,Clerk
ATT0007600,13-Feb-2026,sch0583,7,224,182,Available,Clerk
ATT0019154,2025-11-28,sch0144,4,169,107,Hai,Clerk
ATT0012528,12/07/2025,sch_0370,7,192,118,H,HM
ATT0012702,12-24-2025,S0307,10,273,256,True,Headmaster
ATT0005001,05/05/2025,SCH0066,2,79,51,True,
ATT0004166,10-27-2025,SCH0045,II,188,117,False,Clerk
ATT0004967,06.05.2025,sch0323,I,94,88,No,Headmaster
ATT0014220,18-Aug-2025,SCH0595,V,137,114,True,
ATT0011686,06/07/2025,SCH0465,IV,162,162,Working,Admin
ATT0015993,2025/07/30,sch_0380,2,113,107,,
ATT0001958,10-Feb-2026,SCH0221,4,127,89,True,Class Teacher
ATT0000488,2025-08-17,S0111,10,79,79,True,Class Teacher
ATT0015975,2025-10-05,SCH0252,4,57,73,True,Admin
ATT0013553,2025-12-22,sch0332,5,200,152,Nahi hai,Headmaster
ATT0005733,26-May-2025,SCH0274,1,212,198,Working,HM
ATT0011542,26/10/2025,sch_0084,2,158,158,True,Class Teacher
ATT0008884,2025/12/02,S0364,8,69,69,Functional,
ATT0012442,2025/11/04,sch_0384,6,288,274,Working,Admin
ATT0016219,2025-11-25,SCH-0555,1,257,188,Working,Class Teacher
ATT0010207,09-Jun-2025,SCH0579,IV,120,120,True,Headmaster
ATT0003185,18/11/2025,sch_0536,1,72,61,Working,Headmaster
ATT0012889,16/02/2026,S0027,III,71,53,False,Class Teacher
ATT0006203,19.08.2025,SCH0335,6,44,31,False,Clerk
ATT0014308,2025/11/02,SCH0594,III,233,142,True,Headmaster
ATT0013413,2025-06-17,sch_0287,IV,180,153,,Admin
ATT0017199,06-03-2025,SCH0152,3,51,43,False,Headmaster
ATT0002784,02-17-2026,SCH0356,7,55,52,True,Admin
ATT0013572,2026/03/06,S0093,8,90,99,True,Clerk
ATT0015132,2025/11/12,S0354,8,115,95,True,HM
ATT0004337,2025/11/17,sch_0262,3,107,64,Yes,Admin
ATT0019911,2026-03-20,SCH0593,III,225,190,True,Headmaster
ATT0007581,23/11/2025,sch0341,2,79,79,1,HM
ATT0018187,2025/06/07,SCH0076,5,192,152,Nahi hai,Clerk
ATT0019202,15/10/2025,SCH0229,II,101,70,H,Class Teacher
ATT0014531,04-Jan-2026,S0436,5,140,100,N,Class Teacher
ATT0007956,2025-10-16,S0576,10,81,49,,HM
ATT0001021,10-12-2025,SCH0105,1,63,49,True,HM
ATT0009327,2025-10-26,SCH0486,6,252,229,H,HM
ATT0013505,2026-01-08,SCH0035,III,237,207,Hai,Headmaster
ATT0008374,2025-11-23,sch0305,3,273,273,True,Headmaster
ATT0007921,11-21-2025,SCH-0394,2,183,142,,
ATT0015734,12/08/2025,SCH0487,IV,135,93,1,Class Teacher
ATT0003074,05-Feb-2026,SCH0202,V,66,46,Functional,HM
ATT0009247,01/07/2025,SCH0077,III,274,250,True,Headmaster
ATT0013708,2025-04-04,SCH-0292,V,145,110,Yes,Headmaster
ATT0008171,07-27-2025,SCH0259,II,299,246,haan,
ATT0011720,25-Sep-2025,SCH0455,IV,81,72,Y,
ATT0017241,14.07.2025,SCH0160,2,192,152,Haan,Admin
ATT0009073,19/02/2026,SCH0221,II,123,114,,HM
ATT0003818,2025-09-15,S0087,IV,286,173,True,Class Teacher
ATT0013226,2025/04/07,SCH0392,8,187,143,True,Headmaster
ATT0003493,20/09/2025,SCH0144,7,239,202,N,Class Teacher
ATT0016502,02-08-2026,SCH0318,4,166,129,haan,Admin
ATT0002737,11.12.2025,SCH0329,2,226,243,True,Class Teacher
ATT0007776,17.12.2025,SCH0499,9,266,161,Haan,
ATT0012695,07-22-2025,0231,8,233,146,Hai,Class Teacher
ATT0000135,19.05.2025,SCH-0059,II,70,43,Not Available,Headmaster
ATT0012899,2025-09-08,SCH-0140,7,208,128,True,HM
ATT0019636,2025-11-20,SCH-0339,III,157,94,True,HM
ATT0005884,2026/03/01,SCH0150,6,118,78,True,Admin
ATT0015080,02.02.2026,sch_0026,IV,158,132,Y,
ATT0013555,10-03-2025,SCH-0509,1,145,125,True,HM
ATT0013552,10-30-2025,SCH0068,III,117,109,1,Admin
ATT0008524,04-11-2025,SCH-0258,8,63,49,True,HM
ATT0017110,2025-05-22,SCH0279,2,137,130,True,Headmaster
ATT0005611,2025/09/12,SCH0526,3,148,92,Y,HM
ATT0004981,13/01/2026,SCH0440,8,99,93,1,Clerk
ATT0008285,21-Nov-2025,0093,IV,242,201,True,HM
ATT0006671,04.12.2025,SCH0222,6,225,153,No,HM
ATT0012126,2025/07/01,SCH0247,10,226,149,Haan,Admin
ATT0018439,05-25-2025,sch_0167,7,280,237,False,HM
ATT0016842,02-Apr-2025,SCH0593,10,105,74,Y,Class Teacher
ATT0003994,26/02/2026,SCH-0496,10,278,172,True,
ATT0012510,07.08.2025,sch0312,1,65,56,True,Admin
ATT0014991,28.05.2025,sch_0074,8,181,201,True,HM
ATT0005461,2025/09/11,sch0050,1,215,201,True,Headmaster
ATT0001580,2026-01-29,SCH0131,7,196,169,True,HM
ATT0019033,01-05-2026,SCH0473,1,294,212,True,
ATT0002969,05-Sep-2025,sch_0122,III,49,32,Kharab,Clerk
ATT0017980,04/10/2025,SCH0416,6,270,207,True,Class Teacher
ATT0003257,01-30-2026,S0142,9,188,127,True,Admin
ATT0006479,31.07.2025,SCH0449,2,212,139,False,Class Teacher
ATT0000486,2025-07-27,sch0027,2,122,88,True,HM
ATT0007902,04-Apr-2025,SCH0575,IV,260,177,True,Headmaster
ATT0000968,31-Aug-2025,S0028,7,242,193,Yes,HM
ATT0003785,19-Mar-2026,SCH0385,2,299,228,True,
ATT0018455,10-Oct-2025,sch0071,2,109,89,,Clerk
ATT0010262,09-14-2025,sch_0050,10,236,236,Hai,Headmaster
ATT0016069,2025/12/26,SCH0381,7,258,212,Working,Admin
ATT0010513,2025/07/15,SCH-0171,5,118,107,True,Class Teacher
ATT0012580,16-Mar-2026,SCH0145,IV,205,173,,Class Teacher
ATT0001948,01-19-2026,SCH0335,4,64,58,Not Available,Headmaster
ATT0007229,06-12-2025,SCH0113,IV,111,69,H,Class Teacher
ATT0014603,2025-05-13,SCH-0134,6,277,167,Yes,Headmaster
ATT0002226,26-Jul-2025,SCH0275,1,164,153,True,Headmaster
ATT0004372,18/06/2025,SCH0437,IV,113,82,True,HM
ATT0010570,2025-08-13,sch0515,5,221,208,Yes,Headmaster
ATT0009274,2025-06-30,SCH0009,V,288,213,0,Clerk
ATT0006391,29/10/2025,SCH0479,IV,122,122,True,Clerk
ATT0004004,16.06.2025,SCH0333,9,178,120,False,HM
ATT0017486,2025-11-15,S0429,IV,119,99,Hai,Admin
ATT0016477,2025/06/28,sch_0415,10,277,182,Yes,HM
ATT0004227,26/10/2025,sch0383,5,220,220,True,Headmaster
ATT0008933,2026-03-25,sch0494,10,245,239,True,Admin
ATT0013541,08/08/2025,S0329,4,133,87,True,
ATT0012716,12.10.2025,SCH0561,3,199,199,Functional,Clerk
ATT0007959,05-15-2025,SCH0005,II,77,69,,Admin
ATT0015950,2025-08-17,sch0530,1,249,227,True,Clerk
ATT0011757,09-Jul-2025,SCH0346,I,258,258,True,Class Teacher
ATT0011656,04-05-2025,sch0467,I,193,134,Functional,HM
ATT0014701,2025/06/07,SCH-0343,6,279,293,False,Clerk
ATT0017180,2025-05-26,sch_0070,III,123,73,Working,Headmaster
ATT0004885,2025-04-12,SCH0559,5,264,249,Yes,
ATT0010676,2025-09-30,sch0256,III,279,194,,Headmaster
ATT0006242,17/10/2025,sch_0254,3,259,228,Working,Class Teacher
ATT0004008,30-Oct-2025,S0402,V,289,196,Y,Class Teacher
ATT0002550,2025/10/23,sch_0351,8,72,45,True,Headmaster
ATT0018564,2026-01-28,sch_0104,7,194,186,True,HM
ATT0018300,2025/06/17,SCH0267,5,234,152,True,
ATT0012962,25-Sep-2025,SCH0283,III,235,179,na,Clerk
ATT0014797,2025-04-24,SCH0320,IV,66,40,1,Admin
ATT0017278,27.01.2026,sch0333,V,176,167,True,Clerk
ATT0018849,17-Jul-2025,SCH0422,4,278,247,N,Class Teacher
ATT0015780,2025/05/04,SCH0244,IV,298,298,True,Admin
ATT0013757,05.02.2026,0595,9,43,34,True,
ATT0016137,2026/02/16,SCH0009,7,189,175,True,HM
ATT0019505,2025-08-17,sch_0330,V,187,187,Hai,HM
ATT0008087,2025-05-26,SCH-0003,8,130,124,True,
ATT0006587,14/05/2025,SCH0238,10,180,172,Available,Admin
ATT0007140,09-09-2025,SCH0597,10,238,218,True,Clerk
ATT0008958,2025/07/15,sch_0362,III,156,98,Kharab,Class Teacher
ATT0019840,01-Jul-2025,SCH0521,II,214,131,Yes,Admin
ATT0002905,08-24-2025,SCH0550,7,196,135,True,HM
ATT0015618,04.06.2025,SCH0466,6,287,246,Y,Class Teacher
ATT0006504,24.04.2025,S0061,1,263,207,True,Admin
ATT0017930,27-Jan-2026,sch_0046,9,120,82,Y,HM
ATT0013244,15-Dec-2025,sch0347,4,161,106,False,Headmaster
ATT0000602,06-04-2025,SCH-0082,2,156,151,1,HM
ATT0008092,28.07.2025,SCH0076,1,127,92,False,HM
ATT0010301,2025/09/15,SCH-0345,2,92,82,Y,
ATT0004725,08-03-2025,sch0188,1,258,160,Available,Clerk
ATT0016536,06-15-2025,SCH-0276,8,246,246,True,
ATT0004630,04-Sep-2025,SCH0443,2,147,133,haan,Headmaster
ATT0013403,10.10.2025,SCH-0387,4,257,242,Nahi,Admin
ATT0004565,10-Apr-2025,SCH0033,II,64,53,Nahi hai,Headmaster
ATT0002168,18.06.2025,SCH0555,10,206,151,True,Clerk
ATT0008633,04-Dec-2025,S0028,5,219,201,True,Clerk
ATT0018041,02.03.2026,SCH0252,V,127,83,False,HM
ATT0009786,10-06-2025,0061,7,102,74,haan,Headmaster
ATT0018555,01-12-2026,SCH-0405,1,274,194,Haan,Headmaster
ATT0004450,02-01-2026,sch_0459,4,98,63,Available,
ATT0012093,2025/10/13,sch0165,IV,253,197,Y,Class Teacher
ATT0005997,20-Feb-2026,SCH0387,6,254,166,True,Clerk
ATT0017688,10-30-2025,0108,I,60,57,True,
ATT0017924,12-12-2025,SCH0526,10,124,102,True,Headmaster
ATT0010734,06.12.2025,SCH-0158,6,247,220,Working,Headmaster
ATT0002625,19-Apr-2025,SCH0424,II,121,73,Haan,Clerk
,2025-06-29,0302,3,162,162,True,Class Teacher
ATT0012893,22.04.2025,SCH0392,III,207,220,True,
ATT0002546,08-Dec-2025,S0466,6,43,34,True,HM
ATT0007458,2025-06-13,SCH0399,V,255,163,True,
ATT0013245,16.06.2025,SCH0560,1,250,190,Haan,Headmaster
ATT0016431,2025/09/20,sch0352,2,230,250,False,Headmaster
ATT0000742,20.09.2025,sch0463,10,290,281,True,HM
ATT0000412,2025/08/27,SCH0475,8,123,129,True,Clerk
ATT0008795,08.10.2025,SCH-0326,2,181,158,True,Admin
ATT0018075,2025/07/29,sch0106,2,198,154,No,Headmaster
ATT0016425,16/09/2025,0096,10,255,177,Yes,HM
ATT0016570,2025/12/09,SCH0493,5,56,48,True,HM
ATT0014359,01/03/2026,SCH-0544,V,54,54,True,
ATT0008411,06-30-2025,sch_0070,2,252,222,True,Class Teacher
ATT0002498,22.08.2025,sch_0144,V,47,41,Y,HM
,2025-05-22,sch0464,2,213,177,True,HM
ATT0008523,08-04-2025,sch0385,I,241,158,True,HM
ATT0015617,13/11/2025,SCH0445,1,181,159,True,Headmaster
ATT0016208,18.08.2025,SCH0169,III,195,190,Available,Class Teacher
ATT0002761,20/12/2025,sch0185,3,85,94,True,
ATT0002076,2025-10-17,SCH0162,I,198,132,1,Class Teacher
ATT0012191,2026-03-01,sch_0403,3,51,43,True,Class Teacher
ATT0012121,2025-09-23,SCH0259,10,241,214,Yes,
ATT0018391,14-Nov-2025,sch_0492,9,283,261,True,
ATT0004111,2025/05/04,sch0170,V,97,97,True,Class Teacher
ATT0007111,25/11/2025,SCH0480,7,224,144,N,Headmaster
ATT0019198,05-28-2025,sch0507,II,288,263,True,Admin
ATT0003106,2025/04/12,sch_0249,9,181,170,haan,Headmaster
ATT0014078,2026/02/17,0045,III,188,180,1,Admin
ATT0007585,2025/10/09,SCH0402,1,44,35,Hai,
ATT0003148,20/03/2026,SCH0547,5,157,108,True,HM
ATT0005358,2025/10/18,sch_0303,3,254,159,Available,Admin
ATT0017012,2025-06-05,SCH0106,6,286,275,True,Headmaster
ATT0000287,25-Jul-2025,SCH0056,10,285,200,True,Class Teacher
ATT0018957,2025-11-06,SCH0096,1,61,52,0,Clerk
ATT0001324,2025/07/02,sch_0578,8,130,86,Available,Admin
ATT0008782,02-02-2026,SCH0207,6,90,77,haan,HM
ATT0013252,2025/08/18,SCH0199,5,183,114,Functional,Clerk
ATT0008500,07-20-2025,0207,8,292,202,Yes,Clerk
ATT0003503,15-Apr-2025,SCH0098,II,211,176,True,Clerk
ATT0000073,2026-03-31,SCH0509,6,186,124,True,HM
ATT0019793,10-28-2025,S0020,8,221,210,Available,HM
ATT0000411,08-Feb-2026,SCH-0200,3,261,212,Hai,HM
ATT0008728,2025-04-04,SCH0595,I,214,151,Available,HM
ATT0002079,07-05-2025,sch0525,8,113,90,True,HM
ATT0002013,2026/03/01,SCH0238,IV,181,181,True,Headmaster
ATT0008577,2025-08-24,SCH0380,8,265,198,True,Admin
ATT0015611,2025/08/20,SCH0198,1,289,268,Available,Clerk
ATT0008293,08.06.2025,SCH-0549,2,115,115,Haan,HM
ATT0008143,04-14-2025,SCH0474,1,263,173,True,HM
ATT0001600,2026-02-18,sch0233,7,144,104,True,
ATT0002523,22-Jan-2026,sch0554,4,211,189,,Class Teacher
