record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,date_outside_expected_range,date_missing,attendance_invalid,attendance_rate,is_sunday,proxy_attendance,perfect_attendance
ATT0009124,2025-08-29,SCH0026,4,50,68,,Admin,False,False,True,136.0,False,False,False
ATT0011580,2025-07-20,SCH0501,2,60,60,True,Headmaster,False,False,False,100.0,True,True,True
ATT0002481,2025-09-23,SCH0279,9,263,188,False,Admin,False,False,False,71.48,False,False,False
ATT0004297,2026-02-22,SCH0547,1,144,144,,,False,False,False,100.0,True,True,True
ATT0015376,2025-05-24,SCH0548,3,87,105,,Class Teacher,False,False,True,120.69,False,False,False
ATT0014808,2025-08-01,SCH0383,2,229,198,,Class Teacher,False,False,False,86.46,False,False,False
ATT0004144,2026-01-22,SCH0468,2,68,51,True,Headmaster,False,False,False,75.0,False,False,False
ATT0014033,2025-04-08,SCH0282,4,158,129,True,Class Teacher,False,False,False,81.65,False,False,False
ATT0008199,2025-08-29,SCH0148,1,106,99,True,HM,False,False,False,93.4,False,False,False
ATT0019672,2026-02-11,SCH0089,5,57,43,,Admin,False,False,False,75.44,False,False,False
ATT0014462,2026-01-30,SCH0309,2,195,140,True,Class Teacher,False,False,False,71.79,False,False,False
ATT0013756,2026-01-23,SCH0429,10,108,101,,Clerk,False,False,False,93.52,False,False,False
ATT0015612,2025-08-30,SCH0460,1,126,88,True,Clerk,False,False,False,69.84,False,False,False
ATT0008234,2025-05-11,SCH0024,7,165,114,,Class Teacher,False,False,False,69.09,True,False,False
ATT0017153,2026-01-22,SCH0337,9,53,35,True,Clerk,False,False,False,66.04,False,False,False
ATT0016156,2025-11-23,SCH0106,7,291,291,True,HM,False,False,False,100.0,True,True,True
ATT0012847,2025-09-26,SCH0597,8,179,121,True,Class Teacher,False,False,False,67.6,False,False,False
ATT0004022,2025-06-24,SCH0139,4,196,204,True,Admin,False,False,True,104.08,False,False,False
,2025-09-12,SCH0056,4,260,232,True,Clerk,False,False,False,89.23,False,False,False
ATT0000709,2026-02-12,SCH0394,1,45,43,,Class Teacher,False,False,False,95.56,False,False,False
ATT0000820,2025-05-07,SCH0130,2,108,104,True,Clerk,False,False,False,96.3,False,False,False
ATT0009390,2025-04-20,SCH0290,1,45,45,True,HM,False,False,False,100.0,True,True,True
ATT0008852,2025-11-02,SCH0257,8,131,118,,Admin,False,False,False,90.08,True,False,False
ATT0001823,2025-04-02,SCH0107,4,176,156,False,Clerk,False,False,False,88.64,False,False,False
ATT0005245,2025-10-07,SCH0072,4,107,97,True,,False,False,False,90.65,False,False,False
ATT0019894,2025-10-26,SCH0164,4,175,153,True,Class Teacher,False,False,False,87.43,True,False,False
ATT0017222,2025-08-28,SCH0431,2,73,49,True,,False,False,False,67.12,False,False,False
ATT0017235,2025-09-14,SCH0582,5,75,57,False,Admin,False,False,False,76.0,True,False,False
ATT0001723,2025-06-18,SCH0283,8,182,178,True,Clerk,False,False,False,97.8,False,False,False
ATT0015095,2026-03-06,SCH0480,2,196,142,True,HM,False,False,False,72.45,False,False,False
ATT0005227,2026-03-22,SCH0599,4,264,159,,Class Teacher,False,False,False,60.23,True,False,False
ATT0009452,2025-10-28,SCH0127,7,284,179,True,Clerk,False,False,False,63.03,False,False,False
ATT0011204,2025-12-14,SCH0191,2,278,166,True,HM,False,False,False,59.71,True,False,False
ATT0005558,2025-08-27,SCH0311,3,135,95,False,Clerk,False,False,False,70.37,False,False,False
ATT0012986,2025-08-23,SCH0213,5,45,42,True,Headmaster,False,False,False,93.33,False,False,False
ATT0007699,2025-11-18,SCH0506,5,287,262,True,Class Teacher,False,False,False,91.29,False,False,False
ATT0013446,2025-10-03,SCH0167,7,215,173,True,HM,False,False,False,80.47,False,False,False
ATT0005550,2025-10-18,SCH0571,10,148,96,,Class Teacher,False,False,False,64.86,False,False,False
ATT0002767,2025-08-06,SCH0416,8,148,141,True,Clerk,False,False,False,95.27,False,False,False
ATT0000645,2025-07-14,SCH0135,4,145,118,True,,False,False,False,81.38,False,False,False
ATT0015848,2025-07-13,SCH0537,9,253,253,True,Class Teacher,False,False,False,100.0,True,True,True
ATT0012956,2025-07-07,SCH0442,6,225,189,True,Class Teacher,False,False,False,84.0,False,False,False
ATT0017655,2025-04-04,SCH0134,4,198,177,True,Class Teacher,False,False,False,89.39,False,False,False
ATT0006920,2026-01-16,SCH0306,1,68,59,True,,False,False,False,86.76,False,False,False
ATT0008616,2025-06-23,SCH0359,1,205,139,True,Clerk,False,False,False,67.8,False,False,False
ATT0004789,2025-12-22,SCH0318,3,131,127,True,Admin,False,False,False,96.95,False,False,False
ATT0006542,2026-02-17,SCH0233,2,196,142,True,Admin,False,False,False,72.45,False,False,False
ATT0018628,2026-03-17,SCH0411,9,170,122,True,Headmaster,False,False,False,71.76,False,False,False
ATT0006527,2025-11-07,SCH0545,1,175,114,,HM,False,False,False,65.14,False,False,False
ATT0011818,2025-12-21,SCH0219,6,225,159,True,,False,False,False,70.67,True,False,False
ATT0012234,2026-01-23,SCH0308,10,120,88,False,Clerk,False,False,False,73.33,False,False,False
ATT0002134,2025-10-27,SCH0468,4,156,142,True,Headmaster,False,False,False,91.03,False,False,False
ATT0018039,2026-01-30,SCH0078,7,132,102,True,Headmaster,False,False,False,77.27,False,False,False
ATT0003526,2025-09-19,SCH0340,2,169,169,True,Headmaster,False,False,False,100.0,False,False,True
ATT0011549,2025-11-18,SCH0360,3,292,217,True,Admin,False,False,False,74.32,False,False,False
ATT0016848,2026-01-17,SCH0557,10,249,179,True,HM,False,False,False,71.89,False,False,False
ATT0010156,2025-08-15,SCH0418,2,277,253,True,Clerk,False,False,False,91.34,False,False,False
ATT0006483,2025-09-26,SCH0241,10,41,25,True,,False,False,False,60.98,False,False,False
ATT0006253,2025-08-08,SCH0199,5,55,37,True,Headmaster,False,False,False,67.27,False,False,False
ATT0012440,2026-02-18,SCH0536,5,87,59,True,Clerk,False,False,False,67.82,False,False,False
ATT0009061,2025-12-01,SCH0333,4,171,118,True,,False,False,False,69.01,False,False,False
ATT0001431,2025-12-02,SCH0512,2,110,103,True,Class Teacher,False,False,False,93.64,False,False,False
ATT0005938,2025-12-13,SCH0041,2,284,244,False,Admin,False,False,False,85.92,False,False,False
ATT0006393,2025-05-21,SCH0074,10,101,93,True,Headmaster,False,False,False,92.08,False,False,False
ATT0016624,2026-03-13,SCH0307,9,56,41,True,Admin,False,False,False,73.21,False,False,False
ATT0019884,2026-01-14,SCH0395,1,44,32,True,HM,False,False,False,72.73,False,False,False
ATT0017990,2025-10-15,SCH0079,5,257,202,True,HM,False,False,False,78.6,False,False,False
ATT0017660,2025-12-16,SCH0375,5,264,219,True,HM,False,False,False,82.95,False,False,False
ATT0017531,2025-07-22,SCH0329,8,288,200,True,Headmaster,False,False,False,69.44,False,False,False
ATT0010295,2025-12-30,SCH0369,4,224,214,,Headmaster,False,False,False,95.54,False,False,False
ATT0007752,2026-02-26,SCH0195,8,75,57,True,Headmaster,False,False,False,76.0,False,False,False
ATT0014656,2026-02-04,SCH0419,4,219,177,,Clerk,False,False,False,80.82,False,False,False
ATT0017876,2025-06-16,SCH0263,2,72,43,True,Clerk,False,False,False,59.72,False,False,False
ATT0015727,2025-08-05,SCH0413,5,87,66,False,Clerk,False,False,False,75.86,False,False,False
ATT0004592,2025-10-23,SCH0140,2,262,157,,,False,False,False,59.92,False,False,False
ATT0018911,2025-11-02,SCH0567,3,69,69,True,Headmaster,False,False,False,100.0,True,True,True
ATT0013923,2026-01-15,SCH0490,5,229,229,,Admin,False,False,False,100.0,False,False,True
ATT0007168,2025-06-22,SCH0391,7,58,42,True,,False,False,False,72.41,True,False,False
ATT0008930,2025-07-27,SCH0585,2,229,229,,HM,False,False,False,100.0,True,True,True
ATT0017076,2025-11-04,SCH0017,4,69,62,True,Class Teacher,False,False,False,89.86,False,False,False
ATT0004190,2025-07-01,SCH0501,7,276,171,True,Admin,False,False,False,61.96,False,False,False
ATT0018387,2025-04-18,SCH0449,1,157,103,True,Admin,False,False,False,65.61,False,False,False
ATT0003353,2025-10-05,SCH0147,10,245,245,True,Admin,False,False,False,100.0,True,True,True
ATT0017643,2025-12-15,SCH0318,4,277,178,,,False,False,False,64.26,False,False,False
ATT0014440,2025-09-18,SCH0352,4,198,182,True,Admin,False,False,False,91.92,False,False,False
ATT0003016,2025-04-03,SCH0278,8,204,193,True,Clerk,False,False,False,94.61,False,False,False
ATT0011217,2025-10-06,SCH0320,3,268,189,True,Admin,False,False,False,70.52,False,False,False
ATT0015250,2025-05-07,SCH0054,5,111,83,True,Clerk,False,False,False,74.77,False,False,False
ATT0018160,2026-03-23,SCH0344,4,60,47,True,Clerk,False,False,False,78.33,False,False,False
ATT0002118,2025-04-13,SCH0408,1,199,131,True,Class Teacher,False,False,False,65.83,True,False,False
ATT0019959,2025-12-19,SCH0410,7,269,162,,,False,False,False,60.22,False,False,False
ATT0000669,2025-06-09,SCH0520,3,241,154,False,Headmaster,False,False,False,63.9,False,False,False
ATT0001163,2026-01-28,SCH0448,4,138,130,True,Headmaster,False,False,False,94.2,False,False,False
ATT0006025,2026-02-17,SCH0205,3,101,87,True,HM,False,False,False,86.14,False,False,False
ATT0003610,2025-04-29,SCH0138,4,272,272,,Admin,False,False,False,100.0,False,False,True
ATT0018490,2025-04-21,SCH0129,1,51,47,,Admin,False,False,False,92.16,False,False,False
ATT0008851,2026-01-22,SCH0223,3,223,155,,,False,False,False,69.51,False,False,False
ATT0018654,2025-06-27,SCH0387,9,102,98,True,Headmaster,False,False,False,96.08,False,False,False
ATT0004195,2025-08-20,SCH0158,4,95,81,,Admin,False,False,False,85.26,False,False,False
ATT0000432,2025-11-13,SCH0280,5,55,52,True,Admin,False,False,False,94.55,False,False,False
ATT0005082,2025-11-07,SCH0486,8,241,158,True,Class Teacher,False,False,False,65.56,False,False,False
ATT0011771,2025-01-05,SCH0233,9,112,99,True,,True,False,False,88.39,True,False,False
ATT0004497,2025-08-06,SCH0499,10,114,72,True,Clerk,False,False,False,63.16,False,False,False
ATT0008603,2025-06-10,SCH0211,8,81,50,,Headmaster,False,False,False,61.73,False,False,False
ATT0009578,2026-02-16,SCH0506,7,84,84,True,Admin,False,False,False,100.0,False,False,True
ATT0007536,2025-05-12,SCH0245,1,137,93,True,,False,False,False,67.88,False,False,False
ATT0019394,2026-03-10,SCH0320,5,198,169,True,Class Teacher,False,False,False,85.35,False,False,False
ATT0011644,2025-12-12,SCH0282,3,80,75,True,Clerk,False,False,False,93.75,False,False,False
ATT0017478,2025-05-05,SCH0594,7,237,182,,Headmaster,False,False,False,76.79,False,False,False
ATT0013341,2026-03-29,SCH0174,8,207,207,True,Clerk,False,False,False,100.0,True,True,True
ATT0009502,2025-10-06,SCH0105,9,274,264,,Headmaster,False,False,False,96.35,False,False,False
ATT0006053,2025-04-02,SCH0024,3,198,158,True,Clerk,False,False,False,79.8,False,False,False
ATT0016363,2025-04-24,SCH0108,3,296,306,False,Admin,False,False,True,103.38,False,False,False
ATT0002572,2025-04-25,SCH0469,7,177,148,,Class Teacher,False,False,False,83.62,False,False,False
ATT0016636,2025-11-26,SCH0533,5,90,70,False,Admin,False,False,False,77.78,False,False,False
ATT0006518,2025-08-08,SCH0017,3,51,38,True,Class Teacher,False,False,False,74.51,False,False,False
ATT0009991,2025-12-16,SCH0502,9,273,261,,Class Teacher,False,False,False,95.6,False,False,False
ATT0000316,2026-03-31,SCH0307,10,166,119,True,Headmaster,False,False,False,71.69,False,False,False
ATT0019863,2026-03-12,SCH0230,7,267,215,True,Clerk,False,False,False,80.52,False,False,False
ATT0014544,2025-10-09,SCH0571,4,95,69,True,Class Teacher,False,False,False,72.63,False,False,False
ATT0010407,2025-11-16,SCH0099,7,162,162,True,Headmaster,False,False,False,100.0,True,True,True
ATT0001420,2025-08-09,SCH0332,5,77,62,,Admin,False,False,False,80.52,False,False,False
ATT0014147,2025-08-06,SCH0442,6,53,35,True,Clerk,False,False,False,66.04,False,False,False
ATT0018351,2025-11-05,SCH0358,2,125,98,False,Headmaster,False,False,False,78.4,False,False,False
ATT0003247,2026-02-03,SCH0041,6,128,111,True,,False,False,False,86.72,False,False,False
ATT0015519,2026-01-21,SCH0025,6,82,94,,Admin,False,False,True,114.63,False,False,False
ATT0013357,2025-08-30,SCH0347,9,175,126,True,HM,False,False,False,72.0,False,False,False
ATT0013598,2025-04-08,SCH0536,4,280,260,True,,False,False,False,92.86,False,False,False
ATT0006070,2025-09-04,SCH0276,4,184,118,False,Headmaster,False,False,False,64.13,False,False,False
ATT0010598,2025-09-05,SCH0001,2,162,114,False,Class Teacher,False,False,False,70.37,False,False,False
ATT0004451,2025-03-11,SCH0155,9,257,206,True,Headmaster,True,False,False,80.16,False,False,False
ATT0016123,2025-09-04,SCH0176,2,134,107,True,,False,False,False,79.85,False,False,False
ATT0005736,2025-11-29,SCH0242,2,42,31,True,Admin,False,False,False,73.81,False,False,False
ATT0018437,2026-11-03,SCH0539,1,172,146,,Admin,True,False,False,84.88,False,False,False
ATT0000294,2025-12-31,SCH0055,3,76,53,True,Admin,False,False,False,69.74,False,False,False
ATT0007842,2025-09-16,SCH0475,8,107,102,,Headmaster,False,False,False,95.33,False,False,False
ATT0017468,2026-03-16,SCH0028,5,151,124,True,Headmaster,False,False,False,82.12,False,False,False
ATT0013425,2025-06-14,SCH0146,6,105,94,True,HM,False,False,False,89.52,False,False,False
ATT0003112,2025-05-13,SCH0124,1,73,64,,Clerk,False,False,False,87.67,False,False,False
ATT0006052,2025-09-17,SCH0062,2,234,155,False,Clerk,False,False,False,66.24,False,False,False
ATT0009759,2025-06-01,SCH0057,9,150,135,True,HM,False,False,False,90.0,True,False,False
ATT0000908,2025-03-05,SCH0143,4,293,243,,Class Teacher,True,False,False,82.94,False,False,False
ATT0004200,2025-12-25,SCH0471,1,170,150,,Class Teacher,False,False,False,88.24,False,False,False
ATT0010962,2025-04-18,SCH0405,9,178,135,True,Clerk,False,False,False,75.84,False,False,False
ATT0018758,2026-03-27,SCH0212,1,133,94,,Headmaster,False,False,False,70.68,False,False,False
ATT0018338,2025-07-12,SCH0124,4,50,44,,Admin,False,False,False,88.0,False,False,False
ATT0001995,2025-11-05,SCH0546,7,281,246,True,Headmaster,False,False,False,87.54,False,False,False
ATT0001705,2025-06-12,SCH0571,1,163,134,True,Clerk,False,False,False,82.21,False,False,False
ATT0017760,2025-05-29,SCH0108,9,49,47,True,Class Teacher,False,False,False,95.92,False,False,False
ATT0008774,2025-06-21,SCH0403,5,55,45,True,Clerk,False,False,False,81.82,False,False,False
ATT0013153,2025-07-27,SCH0249,7,211,211,True,HM,False,False,False,100.0,True,True,True
ATT0000978,2025-12-18,SCH0490,5,178,160,True,Admin,False,False,False,89.89,False,False,False
ATT0016243,2026-03-24,SCH0187,5,52,39,True,,False,False,False,75.0,False,False,False
ATT0009166,2025-04-09,SCH0076,7,292,227,True,Class Teacher,False,False,False,77.74,False,False,False
ATT0011069,2025-07-24,SCH0464,2,88,79,,,False,False,False,89.77,False,False,False
ATT0000622,2026-02-01,SCH0295,4,174,174,True,Clerk,False,False,False,100.0,True,True,True
ATT0017498,2025-08-16,SCH0153,2,283,274,True,Admin,False,False,False,96.82,False,False,False
ATT0012619,2025-05-13,SCH0430,10,243,206,True,Clerk,False,False,False,84.77,False,False,False
ATT0011125,2025-06-08,SCH0191,4,157,157,,Admin,False,False,False,100.0,True,True,True
ATT0015971,2025-04-11,SCH0331,9,255,219,True,,False,False,False,85.88,False,False,False
ATT0001154,2025-05-05,SCH0072,8,48,30,True,,False,False,False,62.5,False,False,False
ATT0005334,2025-06-14,SCH0273,5,52,44,True,HM,False,False,False,84.62,False,False,False
ATT0017230,2026-02-25,SCH0468,1,279,279,True,Admin,False,False,False,100.0,False,False,True
ATT0000587,2025-06-03,SCH0294,7,53,40,True,HM,False,False,False,75.47,False,False,False
ATT0002916,2025-08-26,SCH0024,4,215,133,,,False,False,False,61.86,False,False,False
,2025-07-24,SCH0177,6,162,108,True,HM,False,False,False,66.67,False,False,False
ATT0013903,2025-09-09,SCH0591,3,297,204,,HM,False,False,False,68.69,False,False,False
ATT0017821,2025-07-28,SCH0499,3,184,173,,Clerk,False,False,False,94.02,False,False,False
ATT0006225,2025-11-17,SCH0003,4,243,185,True,Headmaster,False,False,False,76.13,False,False,False
ATT0007793,2026-03-29,SCH0284,3,222,222,,Clerk,False,False,False,100.0,True,True,True
ATT0004418,2025-10-18,SCH0424,10,116,80,True,Class Teacher,False,False,False,68.97,False,False,False
ATT0005643,2025-10-04,SCH0331,5,199,178,True,Class Teacher,False,False,False,89.45,False,False,False
ATT0013710,2026-03-20,SCH0380,6,58,36,True,Admin,False,False,False,62.07,False,False,False
ATT0009493,2025-09-12,SCH0595,10,165,100,True,Clerk,False,False,False,60.61,False,False,False
ATT0017635,2025-08-03,SCH0315,1,122,79,True,Admin,False,False,False,64.75,True,False,False
ATT0013191,2025-05-05,SCH0560,1,149,158,True,Class Teacher,False,False,True,106.04,False,False,False
ATT0012650,2026-09-03,SCH0441,4,44,29,True,Headmaster,True,False,False,65.91,False,False,False
ATT0016521,2026-03-12,SCH0112,10,88,63,,Admin,False,False,False,71.59,False,False,False
ATT0000853,2025-03-04,SCH0018,3,172,166,,Class Teacher,True,False,False,96.51,False,False,False
ATT0017340,2025-04-29,SCH0567,1,247,198,,Admin,False,False,False,80.16,False,False,False
ATT0017842,2025-12-30,SCH0218,3,129,107,True,,False,False,False,82.95,False,False,False
ATT0003475,2026-01-19,SCH0195,2,144,151,,Clerk,False,False,True,104.86,False,False,False
ATT0011826,2025-07-25,SCH0175,8,100,118,,Headmaster,False,False,True,118.0,False,False,False
ATT0001340,2025-09-25,SCH0161,3,158,102,True,Clerk,False,False,False,64.56,False,False,False
ATT0002468,2025-04-09,SCH0554,7,214,191,True,,False,False,False,89.25,False,False,False
ATT0014558,2025-08-04,SCH0591,6,245,234,False,HM,False,False,False,95.51,False,False,False
ATT0016420,2025-08-01,SCH0465,2,299,207,False,,False,False,False,69.23,False,False,False
ATT0005355,2025-04-08,SCH0519,1,274,242,True,HM,False,False,False,88.32,False,False,False
ATT0018111,2025-05-17,SCH0471,6,254,171,,Headmaster,False,False,False,67.32,False,False,False
ATT0007062,2026-08-03,SCH0555,6,228,228,,,True,False,False,100.0,False,False,True
ATT0000737,2025-12-19,SCH0353,7,124,86,True,Headmaster,False,False,False,69.35,False,False,False
ATT0012245,2025-12-05,SCH0273,2,122,116,True,Class Teacher,False,False,False,95.08,False,False,False
ATT0004975,2025-06-21,SCH0591,1,211,196,False,Clerk,False,False,False,92.89,False,False,False
ATT0016822,2025-04-11,SCH0384,5,217,141,True,,False,False,False,64.98,False,False,False
ATT0015331,2025-10-04,SCH0090,2,157,108,True,,False,False,False,68.79,False,False,False
ATT0000451,2025-09-11,SCH0233,2,69,55,False,HM,False,False,False,79.71,False,False,False
ATT0018611,2025-12-08,SCH0012,1,248,185,False,HM,False,False,False,74.6,False,False,False
ATT0005100,2025-08-28,SCH0369,3,140,134,True,Class Teacher,False,False,False,95.71,False,False,False
ATT0019120,2025-09-01,SCH0014,9,237,214,True,Class Teacher,False,False,False,90.3,False,False,False
,2025-09-10,SCH0199,2,233,163,True,HM,False,False,False,69.96,False,False,False
