school_id,school_name,district,block,total_enrolled_students,school_type,medium,attendance_records,average_attendance_rate,perfect_attendance_records,proxy_attendance_records,invalid_attendance_records,perfect_attendance_rate,proxy_attendance_rate,invalid_attendance_rate,test_records,score_records_available,average_test_score,score_conversion_rate,mdm_records,total_grain_quantity_kg,total_mdm_cost,paid_records,pending_records,due_records,payment_status_available,paid_percentage,infrastructure_records,electricity_available,drinking_water_available,functional_toilet_available,boundary_wall_available,playground_available,average_facility_count,all_core_facilities_count,attendance_risk,proxy_risk,score_risk,infrastructure_risk,retention_risk_indicator
SCH0451,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi,40,85.0,5,5,5,12.5,12.5,12.5,7,6,68.0,85.71,18,506.3,32012.0,9,8,1,18,50.0,5.0,100.0,80.0,100.0,25.0,75.0,3.2,1.0,15.0,12.5,32.0,36.0,23.87
SCH0494,Govt. Senior Secondary School Kurian,Amritsar,Tarn Taran,364,Upper Primary,Punjabi,33,81.43,3,3,0,9.09,9.09,0.0,15,12,64.69,80.0,22,412.5,51977.0,13,4,2,19,68.42,4.0,0.0,33.33333333333333,100.0,50.0,25.0,1.5,0.0,18.57,9.09,35.31,70.0,33.24
SCH0482,Govt. Elementary School Sibal,Ferozepur,Makhu,353,Higher Secondary,Hindi,36,83.47,2,2,2,5.56,5.56,5.56,21,16,66.5,76.19,20,453.4,42958.0,6,6,2,14,42.86,5.0,100.0,60.0,80.0,80.0,20.0,3.4,0.0,16.53,5.56,33.5,32.0,21.9
SCH0374,Govt. Elementary School Yohannan,Ferozepur,Mamdot,332,Primary,Hindi,31,79.11,3,1,1,9.68,3.23,3.23,9,7,58.19,77.78,21,543.0,45483.0,12,4,1,17,70.59,,,,,,,,,20.89,3.23,41.81,,21.98
SCH0315,Govt. Primary School Chakraborty,Ferozepur,Unknown,319,Higher Secondary,Punjabi,31,79.54,1,0,2,3.23,0.0,6.45,8,7,67.3,87.5,22,709.0,69573.0,11,4,2,17,64.71,5.0,100.0,100.0,100.0,80.0,40.0,4.2,1.0,20.46,0.0,32.7,16.0,17.29
SCH0152,Govt. Elementary School Dass,Patiala,Samana,349,Upper Primary,English,36,84.38,2,1,2,5.56,2.78,5.56,18,13,65.73,72.22,15,368.4,32493.0,8,3,1,12,66.67,3.0,33.33333333333333,66.66666666666666,33.33333333333333,100.0,33.33333333333333,2.67,0.0,15.62,2.78,34.27,46.67,24.83
SCH0172,Govt. Primary School Konda,Ludhiana,Machhiwara,231,Primary,Punjabi,31,84.79,4,3,0,12.9,9.68,0.0,8,8,70.5,100.0,15,337.1,26530.0,5,3,6,14,35.71,5.0,20.0,80.0,75.0,25.0,60.0,2.4,0.0,15.21,9.68,29.5,52.0,26.6
SCH0234,Govt. Senior Secondary School Tak,Moga,Nihal Singh Wala,269,Higher Secondary,English,31,82.05,1,1,3,3.23,3.23,9.68,9,5,64.46,55.56,16,529.2,39387.0,5,6,2,13,38.46,4.0,100.0,100.0,66.66666666666666,50.0,66.66666666666666,3.0,0.0,17.95,3.23,35.54,40.0,24.18
SCH0307,Govt. Elementary School Wali,Unknown,Rajpura,44,Secondary,Punjabi,41,83.63,4,4,2,9.76,9.76,4.88,12,9,53.07,75.0,19,317.7,38553.0,7,4,1,12,58.33,6.0,100.0,100.0,83.33333333333334,25.0,60.0,3.33,0.0,16.37,9.76,46.93,33.33,26.6
SCH0458,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi,33,85.1,4,3,2,12.12,9.09,6.06,8,4,75.58,50.0,16,367.9,39872.0,9,4,1,14,64.29,6.0,40.0,100.0,60.0,50.0,25.0,2.5,1.0,14.9,9.09,24.42,50.0,24.6
SCH0165,Govt. Middle School Mallick,Patiala,Rajpura,218,Higher Secondary,Punjabi,29,81.65,2,1,1,6.9,3.45,3.45,10,8,69.89,80.0,19,512.1,39031.0,3,7,4,14,21.43,3.0,33.33333333333333,33.33333333333333,100.0,66.66666666666666,66.66666666666666,3.0,1.0,18.35,3.45,30.11,40.0,22.98
SCH0318,Govt. Elementary School Rout,Jalandhar,Nakodar,240,Primary,Hindi,25,79.82,2,2,2,8.0,8.0,8.0,14,13,66.69,92.86,24,546.5,76185.0,14,5,4,23,60.87,6.0,80.0,100.0,60.0,80.0,33.33333333333333,3.0,1.0,20.18,8.0,33.31,40.0,25.37
SCH0137,Govt. Senior Secondary School Dani,Ferozepur,Ferozepur,112,Primary,Punjabi,34,88.72,5,4,3,14.71,11.76,8.82,18,16,73.65,88.89,27,737.6,71035.0,11,9,5,25,44.0,4.0,100.0,75.0,75.0,50.0,66.66666666666666,3.5,1.0,11.28,11.76,26.35,30.0,19.85
SCH0411,Govt. Elementary School Narayanan,Ludhiana,Ludhiana-Ii,379,Secondary,English,39,80.01,1,1,2,2.56,2.56,5.13,10,8,66.92,80.0,25,525.7,57120.0,8,8,4,20,40.0,7.0,60.0,71.42857142857143,100.0,33.33333333333333,42.857142857142854,2.71,1.0,19.99,2.56,33.08,45.71,25.34
SCH0198,Govt. Elementary School Sachar,Patiala,Nabha,89,Higher Secondary,Hindi,34,82.72,2,0,1,5.88,0.0,2.94,13,10,63.89,76.92,24,629.3,51694.0,10,4,3,17,58.82,2.0,100.0,100.0,100.0,50.0,0.0,3.0,0.0,17.28,0.0,36.11,40.0,23.35
SCH0571,Govt. Elementary School Gaba,Patiala,Nabha,214,Upper Primary,Hindi,36,75.16,2,2,1,5.56,5.56,2.78,12,9,67.54,75.0,14,473.2,34701.0,7,2,1,10,70.0,4.0,66.66666666666666,100.0,66.66666666666666,66.66666666666666,75.0,3.25,0.0,24.84,5.56,32.46,35.0,24.46
SCH0259,Govt. Primary School Munshi,Sangrur,Dhuri,370,Primary,Hindi,36,80.52,3,0,1,8.33,0.0,2.78,12,10,72.36,83.33,27,555.0,55276.0,10,12,3,25,40.0,5.0,100.0,80.0,80.0,60.0,0.0,3.2,0.0,19.48,0.0,27.64,36.0,20.78
SCH0233,Govt. Senior Secondary School Mutti,Unknown,Ludhiana-I,281,Higher Secondary,Punjabi,29,80.05,2,1,0,6.9,3.45,0.0,16,11,70.97,68.75,23,645.5,61021.0,15,5,1,21,71.43,4.0,50.0,100.0,50.0,75.0,50.0,3.25,1.0,19.95,3.45,29.03,35.0,21.86
SCH0116,Govt. Middle School Gandhi,Ferozepur,Makhu,95,Higher Secondary,Hindi,34,82.23,4,3,2,11.76,8.82,5.88,21,15,68.03,71.43,20,351.7,47021.0,7,8,1,16,43.75,8.0,50.0,100.0,75.0,66.66666666666666,71.42857142857143,3.25,1.0,17.77,8.82,31.97,35.0,23.39
SCH0121,Govt. Elementary School Deshmukh,Ludhiana,Unknown,181,Primary,Hindi,35,83.72,1,1,3,2.86,2.86,8.57,6,5,70.9,83.33,24,637.1,52621.0,12,6,4,22,54.55,3.0,100.0,66.66666666666666,66.66666666666666,100.0,33.33333333333333,3.33,1.0,16.28,2.86,29.1,33.33,20.39
SCH0464,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-Ii,268,Upper Primary,Punjabi,36,81.3,1,0,1,2.78,0.0,2.78,9,6,68.37,66.67,24,665.9,53387.0,8,10,6,24,33.33,4.0,75.0,100.0,100.0,100.0,50.0,4.0,0.0,18.7,0.0,31.63,20.0,17.58
SCH0508,Govt. Senior Secondary School Kara,Bathinda,Rampura Phul,50,Secondary,Hindi,37,84.64,2,1,3,5.41,2.7,8.11,11,9,69.11,81.82,27,695.9,61595.0,10,4,6,20,50.0,3.0,50.0,50.0,66.66666666666666,50.0,33.33333333333333,2.0,0.0,15.36,2.7,30.89,60.0,27.24
SCH0377,Govt. Middle School Gandhi,Patiala,Nabha,193,Higher Secondary,Punjabi,33,80.7,3,2,1,9.09,6.06,3.03,17,13,60.05,76.47,15,380.5,36987.0,6,3,4,13,46.15,4.0,100.0,100.0,50.0,66.66666666666666,66.66666666666666,3.25,0.0,19.3,6.06,39.95,35.0,25.08
SCH0385,Govt. Middle School Mane,Ludhiana,Ludhiana-Ii,169,Secondary,Punjabi,45,77.39,1,1,0,2.22,2.22,0.0,17,11,71.29,64.71,15,423.7,28626.0,6,5,1,12,50.0,5.0,80.0,75.0,60.0,50.0,25.0,2.6,1.0,22.61,2.22,28.71,48.0,25.39
SCH0225,Govt. Middle School Chaudhry,Ludhiana,Doraha,236,Secondary,Hindi,35,84.84,4,2,3,11.43,5.71,8.57,19,13,61.94,68.42,16,397.3,35138.0,9,2,2,13,69.23,4.0,50.0,100.0,100.0,50.0,100.0,4.0,1.0,15.16,5.71,38.06,20.0,19.73
SCH0586,Govt. Elementary School Tailor,Amritsar,Amritsar-I,98,Secondary,Hindi,46,82.04,3,2,0,6.52,4.35,0.0,10,9,66.3,90.0,17,456.3,37294.0,12,4,1,17,70.59,7.0,100.0,100.0,80.0,80.0,57.14285714285714,3.43,0.0,17.96,4.35,33.7,31.43,21.86
SCH0489,Govt. Elementary School Pant,Jalandhar,Jalandhar-I,181,Secondary,Hindi,41,81.1,3,2,3,7.32,4.88,7.32,13,11,59.9,84.62,24,648.8,54380.0,10,8,4,22,45.45,8.0,100.0,87.5,100.0,71.42857142857143,42.857142857142854,3.62,2.0,18.9,4.88,40.1,27.5,22.85
SCH0348,Govt. Elementary School Sarraf,Bathinda,Bathinda,431,Upper Primary,Hindi,41,83.66,4,4,1,9.76,9.76,2.44,12,9,57.96,75.0,30,755.9,59168.0,8,11,3,22,36.36,4.0,100.0,100.0,100.0,100.0,75.0,4.25,1.0,16.34,9.76,42.04,15.0,20.79
SCH0128,Govt. Primary School Walla,Sangrur,Dhuri,77,Secondary,Hindi,32,83.55,2,1,1,6.25,3.12,3.12,17,12,70.64,70.59,16,377.2,38754.0,7,5,3,15,46.67,3.0,66.66666666666666,100.0,100.0,33.33333333333333,66.66666666666666,3.33,1.0,16.45,3.12,29.36,33.33,20.57
SCH0446,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi,39,79.35,3,2,1,7.69,5.13,2.56,8,5,60.06,62.5,18,376.1,47815.0,8,4,5,17,47.06,4.0,25.0,100.0,100.0,66.66666666666666,50.0,3.25,0.0,20.65,5.13,39.94,35.0,25.18
SCH0286,Govt. Elementary School Badal,Jalandhar,Nakodar,206,Primary,English,36,79.55,1,1,3,2.78,2.78,8.33,12,9,62.41,75.0,21,405.0,42063.0,8,9,2,19,42.11,5.0,75.0,100.0,80.0,75.0,60.0,3.6,0.0,20.45,2.78,37.59,28.0,22.2
SCH0570,Govt. Primary School Padmanabhan,Patiala,Samana,71,Higher Secondary,English,39,77.39,0,0,1,0.0,0.0,2.56,17,11,60.37,64.71,18,450.6,49057.0,4,5,3,12,33.33,3.0,66.66666666666666,100.0,100.0,100.0,50.0,4.0,1.0,22.61,0.0,39.63,20.0,20.56
SCH0044,Govt. Primary School Rajagopalan,Ferozepur,Makhu,413,Higher Secondary,Hindi,30,88.0,1,1,5,3.33,3.33,16.67,20,16,70.2,80.0,20,379.1,34210.0,7,5,5,17,41.18,3.0,66.66666666666666,66.66666666666666,100.0,50.0,0.0,2.67,0.0,12.0,3.33,29.8,46.67,22.95
SCH0108,Govt. Middle School Warrior,Sangrur,Malerkotla,386,Primary,English,34,83.41,4,2,2,11.76,5.88,5.88,10,6,65.48,60.0,8,288.6,19645.0,3,2,1,6,50.0,5.0,50.0,75.0,60.0,33.33333333333333,80.0,2.6,0.0,16.59,5.88,34.52,48.0,26.25
SCH0523,Govt. Primary School Hora,Amritsar,Tarn Taran,356,Higher Secondary,Hindi,31,80.03,3,1,0,9.68,3.23,0.0,10,5,62.74,50.0,18,468.8,31053.0,7,6,2,15,46.67,6.0,100.0,100.0,80.0,83.33333333333334,40.0,3.5,2.0,19.97,3.23,37.26,30.0,22.61
SCH0557,Govt. Senior Secondary School Raghavan,Ludhiana,Machhiwara,174,Higher Secondary,Punjabi,32,79.37,1,0,1,3.12,0.0,3.12,28,23,66.92,82.14,16,380.6,30227.0,4,9,3,16,25.0,4.0,66.66666666666666,100.0,50.0,75.0,33.33333333333333,3.0,0.0,20.63,0.0,33.08,40.0,23.43
SCH0134,Govt. Elementary School Suri,Bathinda,Rampura Phul,93,Upper Primary,Punjabi,37,79.07,3,0,1,8.11,0.0,2.7,10,9,68.37,90.0,23,511.6,59273.0,11,5,2,18,61.11,1.0,100.0,,100.0,0.0,100.0,3.0,0.0,20.93,0.0,31.63,40.0,23.14
SCH0441,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi,38,82.97,6,5,0,15.79,13.16,0.0,17,12,64.96,70.59,16,520.7,41342.0,6,5,1,12,50.0,8.0,71.42857142857143,87.5,71.42857142857143,85.71428571428571,71.42857142857143,3.5,1.0,17.03,13.16,35.04,30.0,23.81
SCH0062,Govt. Middle School Pradhan,Jalandhar,Jalandhar-I,173,Upper Primary,Punjabi,33,79.92,3,1,0,9.09,3.03,0.0,12,8,69.85,66.67,15,321.4,37557.0,6,6,2,14,42.86,8.0,20.0,66.66666666666666,75.0,62.5,33.33333333333333,2.25,0.0,20.08,3.03,30.15,55.0,27.07
SCH0045,Govt. Senior Secondary School Divan,Patiala,Samana,62,Primary,Punjabi,37,82.64,1,1,3,2.7,2.7,8.11,12,10,65.65,83.33,20,496.6,54988.0,7,3,6,16,43.75,3.0,50.0,66.66666666666666,100.0,66.66666666666666,66.66666666666666,3.33,0.0,17.36,2.7,34.35,33.33,21.94
SCH0170,Govt. Middle School Mallick,Ludhiana,Ludhiana-Ii,407,Higher Secondary,Punjabi,32,78.0,2,2,0,6.25,6.25,0.0,13,9,70.86,69.23,15,413.9,40343.0,9,5,0,14,64.29,4.0,50.0,75.0,66.66666666666666,66.66666666666666,25.0,2.5,1.0,22.0,6.25,29.14,50.0,26.85
SCH0066,Govt. Senior Secondary School Devan,Moga,Moga-Ii,350,Primary,Punjabi,31,75.66,1,0,0,3.23,0.0,0.0,14,9,64.26,64.29,13,369.5,30384.0,6,6,1,13,46.15,4.0,50.0,100.0,100.0,0.0,100.0,3.25,0.0,24.34,0.0,35.74,35.0,23.77
SCH0284,Govt. Senior Secondary School Prakash,Patiala,Rajpura,362,Higher Secondary,Punjabi,38,85.47,1,1,2,2.63,2.63,5.26,12,8,72.45,66.67,20,511.8,54102.0,8,6,2,16,50.0,4.0,100.0,100.0,100.0,50.0,50.0,3.75,0.0,14.53,2.63,27.55,25.0,17.43
SCH0086,Govt. Middle School Tata,Bathinda,Maur,257,Upper Primary,Punjabi,34,81.56,4,2,1,11.76,5.88,2.94,20,16,65.97,80.0,13,423.5,36505.0,7,5,1,13,53.85,8.0,100.0,100.0,85.71428571428571,80.0,37.5,3.25,0.0,18.44,5.88,34.03,35.0,23.34
SCH0243,Govt. Senior Secondary School Deep,Bathinda,Maur,277,Higher Secondary,English,35,82.51,4,2,1,11.43,5.71,2.86,18,16,66.76,88.89,11,291.1,27745.0,5,4,0,9,55.56,7.0,71.42857142857143,100.0,85.71428571428571,80.0,28.57142857142857,3.43,0.0,17.49,5.71,33.24,31.43,21.97
SCH0187,Govt. Primary School Chaudhari,Patiala,Patiala,142,Upper Primary,Hindi,26,85.32,4,3,2,15.38,11.54,7.69,9,7,63.14,77.78,21,630.8,51457.0,11,5,3,19,57.89,4.0,66.66666666666666,100.0,100.0,50.0,75.0,3.75,0.0,14.68,11.54,36.86,25.0,22.02
SCH0327,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi,30,78.8,0,0,0,0.0,0.0,0.0,12,10,63.93,83.33,22,551.6,66379.0,13,6,3,22,59.09,5.0,80.0,100.0,60.0,25.0,100.0,3.2,0.0,21.2,0.0,36.07,36.0,23.32
SCH0160,Govt. Middle School Munshi,Jalandhar,Phillaur,62,Upper Primary,Punjabi,28,82.9,0,0,2,0.0,0.0,7.14,16,9,74.17,56.25,23,749.3,69982.0,6,8,5,19,31.58,3.0,100.0,100.0,50.0,100.0,66.66666666666666,3.33,0.0,17.1,0.0,25.83,33.33,19.07
SCH0013,Govt. Middle School Contractor,Bathinda,Bathinda,388,Secondary,Punjabi,30,82.84,3,2,0,10.0,6.67,0.0,19,14,67.65,73.68,28,717.8,61306.0,18,3,4,25,72.0,2.0,100.0,100.0,100.0,100.0,100.0,4.5,1.0,17.16,6.67,32.35,10.0,16.54
SCH0036,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi,37,81.9,5,4,0,13.51,10.81,0.0,10,6,68.4,60.0,19,369.2,44696.0,8,4,6,18,44.44,4.0,66.66666666666666,100.0,66.66666666666666,50.0,50.0,2.75,0.0,18.1,10.81,31.6,45.0,26.38
SCH0029,Govt. Primary School Lad,Amritsar,Amritsar-Ii,246,Upper Primary,Punjabi,25,78.57,1,0,0,4.0,0.0,0.0,16,12,65.26,75.0,22,649.8,71036.0,11,7,2,20,55.0,7.0,85.71428571428571,71.42857142857143,85.71428571428571,85.71428571428571,71.42857142857143,4.0,2.0,21.43,0.0,34.74,20.0,19.04
SCH0171,Govt. Primary School Dasgupta,Jalandhar,Jalandhar-I,308,Primary,Punjabi,29,82.54,2,2,1,6.9,6.9,3.45,14,11,67.18,78.57,22,417.2,44451.0,9,8,1,18,50.0,3.0,100.0,66.66666666666666,66.66666666666666,0.0,0.0,2.33,0.0,17.46,6.9,32.82,53.33,27.63
SCH0143,Govt. Elementary School Venkataraman,Patiala,Samana,76,Primary,English,36,81.76,4,2,1,11.11,5.56,2.78,12,11,68.52,91.67,18,412.1,45129.0,7,4,5,16,43.75,7.0,57.14285714285714,83.33333333333334,57.14285714285714,71.42857142857143,28.57142857142857,2.86,0.0,18.24,5.56,31.48,42.86,24.53
SCH0237,Govt. Elementary School Sood,Jalandhar,Nakodar,136,Primary,Punjabi,31,78.41,0,0,1,0.0,0.0,3.23,23,17,67.93,73.91,18,414.5,36763.0,4,2,3,9,44.44,9.0,37.5,62.5,88.88888888888889,66.66666666666666,62.5,3.0,0.0,21.59,0.0,32.07,40.0,23.42
SCH0497,Govt. Senior Secondary School Wali,Sangrur,Sunam,160,Secondary,Hindi,26,81.99,2,1,1,7.69,3.85,3.85,7,3,45.03,42.86,15,401.8,33642.0,4,6,2,12,33.33,6.0,60.0,100.0,100.0,66.66666666666666,0.0,2.83,0.0,18.01,3.85,54.97,43.33,30.04
SCH0517,Govt. Senior Secondary School Mangat,Sangrur,Dhuri,316,Higher Secondary,Punjabi,25,82.37,1,1,2,4.0,4.0,8.0,14,10,61.33,71.43,15,368.0,39170.0,7,1,4,12,58.33,6.0,100.0,83.33333333333334,100.0,50.0,33.33333333333333,3.5,1.0,17.63,4.0,38.67,30.0,22.58
SCH0580,Govt. Primary School Apte,Sangrur,Malerkotla,274,Higher Secondary,Punjabi,32,80.85,2,2,0,6.25,6.25,0.0,9,3,58.7,33.33,18,496.5,40503.0,8,4,3,15,53.33,3.0,66.66666666666666,100.0,66.66666666666666,100.0,33.33333333333333,3.33,0.0,19.15,6.25,41.3,33.33,25.01
SCH0222,Govt. Middle School Edwin,Sangrur,Sunam,298,Upper Primary,Punjabi,29,82.94,2,2,0,6.9,6.9,0.0,16,11,64.56,68.75,21,489.6,42147.0,9,5,4,18,50.0,4.0,66.66666666666666,100.0,100.0,100.0,50.0,3.25,0.0,17.06,6.9,35.44,35.0,23.6
SCH0591,Govt. Senior Secondary School Anand,Ludhiana,Unknown,320,Upper Primary,English,37,86.09,7,2,1,18.92,5.41,2.7,9,9,67.64,100.0,18,247.7,41709.0,8,6,2,16,50.0,3.0,66.66666666666666,50.0,100.0,33.33333333333333,66.66666666666666,3.0,0.0,13.91,5.41,32.36,40.0,22.92
SCH0096,Govt. Elementary School Walia,Jalandhar,Phillaur,406,Secondary,Hindi,39,84.04,4,2,4,10.26,5.13,10.26,15,11,74.09,73.33,26,785.8,62107.0,9,10,3,22,40.91,10.0,55.55555555555556,100.0,60.0,60.0,87.5,3.4,1.0,15.96,5.13,25.91,32.0,19.75
SCH0052,Govt. Primary School Kannan,Sangrur,Dhuri,164,Primary,Hindi,23,76.48,0,0,0,0.0,0.0,0.0,17,13,66.12,76.47,22,604.2,47490.0,8,8,4,20,40.0,4.0,25.0,100.0,50.0,50.0,25.0,2.5,0.0,23.52,0.0,33.88,50.0,26.85
SCH0241,Govt. Middle School Dass,Ludhiana,Ludhiana-Ii,360,Higher Secondary,Punjabi,24,79.39,2,2,0,8.33,8.33,0.0,10,10,71.55,100.0,16,289.7,33915.0,7,5,3,15,46.67,4.0,66.66666666666666,100.0,100.0,100.0,50.0,3.25,0.0,20.61,8.33,28.45,35.0,23.1
SCH0525,Govt. Elementary School Karpe,Ludhiana,Machhiwara,151,Secondary,Punjabi,31,81.09,3,3,1,9.68,9.68,3.23,15,11,66.41,73.33,17,287.1,51884.0,5,4,3,12,41.67,4.0,50.0,100.0,75.0,100.0,50.0,3.25,0.0,18.91,9.68,33.59,35.0,24.29
SCH0352,Govt. Middle School Jayaraman,Unknown,Nakodar,70,Upper Primary,English,32,88.65,4,3,4,12.5,9.38,12.5,14,9,63.24,64.29,20,580.0,53256.0,7,6,5,18,38.89,4.0,75.0,75.0,100.0,75.0,33.33333333333333,3.25,0.0,11.35,9.38,36.76,35.0,23.12
SCH0533,Govt. Elementary School Tailor,Amritsar,Amritsar-Ii,289,Secondary,Punjabi,33,81.69,4,3,0,12.12,9.09,0.0,16,10,58.27,62.5,20,465.1,53619.0,12,7,1,20,60.0,6.0,50.0,66.66666666666666,100.0,80.0,66.66666666666666,3.33,1.0,18.31,9.09,41.73,33.33,25.62
SCH0179,Govt. Elementary School Raman,Bathinda,Rampura Phul,268,Higher Secondary,Punjabi,34,85.56,6,6,2,17.65,17.65,5.88,11,9,68.58,81.82,20,392.9,43526.0,9,6,2,17,52.94,5.0,80.0,60.0,100.0,75.0,100.0,3.8,3.0,14.44,17.65,31.42,24.0,21.88
SCH0461,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi,17,80.75,0,0,0,0.0,0.0,0.0,13,9,71.01,69.23,29,845.7,73422.0,11,5,4,20,55.0,3.0,66.66666666666666,66.66666666666666,100.0,66.66666666666666,100.0,3.67,1.0,19.25,0.0,28.99,26.67,18.73
SCH0543,Govt. Primary School Dey,Ludhiana,Ludhiana-I,195,Upper Primary,Hindi,40,82.84,5,4,2,12.5,10.0,5.0,13,9,70.23,69.23,26,631.8,74020.0,9,6,7,22,40.91,7.0,57.14285714285714,100.0,85.71428571428571,66.66666666666666,50.0,3.29,1.0,17.16,10.0,29.77,34.29,22.8
SCH0042,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi,36,83.72,5,2,2,13.89,5.56,5.56,9,7,63.46,77.78,21,499.7,37755.0,11,2,6,19,57.89,6.0,83.33333333333334,100.0,66.66666666666666,100.0,75.0,3.83,1.0,16.28,5.56,36.54,23.33,20.43
SCH0572,Govt. Middle School Dey,Patiala,Rajpura,163,Higher Secondary,Hindi,33,83.37,3,3,1,9.09,9.09,3.03,16,8,64.69,50.0,19,562.5,46015.0,9,7,2,18,50.0,5.0,80.0,80.0,50.0,0.0,20.0,2.2,0.0,16.63,9.09,35.31,56.0,29.26
SCH0539,Govt. Senior Secondary School Kalita,Amritsar,Amritsar-I,307,Primary,Punjabi,27,81.43,3,2,1,11.11,7.41,3.7,10,7,54.8,70.0,24,549.9,58603.0,7,5,7,19,36.84,5.0,100.0,100.0,100.0,100.0,100.0,4.0,1.0,18.57,7.41,45.2,20.0,22.79
SCH0207,Govt. Primary School Kaul,Sangrur,Malerkotla,283,Secondary,Hindi,37,83.19,2,1,3,5.41,2.7,8.11,16,13,58.76,81.25,16,407.6,28935.0,9,3,2,14,64.29,5.0,75.0,100.0,100.0,75.0,25.0,3.4,0.0,16.81,2.7,41.24,32.0,23.19
SCH0393,Govt. Senior Secondary School Bava,Bathinda,Talwandi Sabo,100,Primary,Punjabi,40,81.26,3,1,3,7.5,2.5,7.5,14,10,66.87,71.43,18,409.6,35595.0,7,3,4,14,50.0,5.0,80.0,75.0,75.0,60.0,60.0,3.2,1.0,18.75,2.5,33.13,36.0,22.59
SCH0283,Govt. Middle School Reddy,Amritsar,Amritsar-Ii,419,Upper Primary,Punjabi,39,83.66,3,2,0,7.69,5.13,0.0,14,10,66.67,71.43,31,790.1,62227.0,16,9,4,29,55.17,5.0,75.0,40.0,100.0,80.0,60.0,3.4,1.0,16.34,5.13,33.33,32.0,21.7
SCH0359,Govt. Primary School Bhavsar,Moga,Nihal Singh Wala,91,Upper Primary,Punjabi,31,77.91,2,1,3,6.45,3.23,9.68,15,8,61.01,53.33,16,385.3,29250.0,6,6,0,12,50.0,3.0,66.66666666666666,100.0,50.0,100.0,0.0,2.67,0.0,22.09,3.23,38.99,46.67,27.74
SCH0398,Govt. Primary School Narasimhan,Patiala,Samana,47,Upper Primary,Hindi,25,83.48,0,0,3,0.0,0.0,12.0,7,5,57.78,71.43,23,615.5,60608.0,11,4,0,15,73.33,5.0,80.0,80.0,75.0,80.0,40.0,3.4,0.0,16.52,0.0,42.22,32.0,22.68
SCH0255,Govt. Middle School Barman,Ferozepur,Unknown,48,Secondary,Punjabi,37,80.46,3,2,1,8.11,5.41,2.7,11,10,63.11,90.91,18,438.3,47909.0,6,9,3,18,33.33,4.0,25.0,50.0,75.0,100.0,50.0,3.0,1.0,19.54,5.41,36.89,40.0,25.46
SCH0518,Govt. Elementary School Sibal,Ferozepur,Makhu,217,Upper Primary,Punjabi,38,79.53,3,2,3,7.89,5.26,7.89,14,12,70.35,85.71,21,526.0,33374.0,8,5,4,17,47.06,3.0,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,0.0,2.33,0.0,20.47,5.26,29.65,53.33,27.18
SCH0218,Govt. Senior Secondary School Dugar,Ludhiana,Ludhiana-Ii,248,Higher Secondary,English,39,82.16,5,3,1,12.82,7.69,2.56,19,17,67.98,89.47,14,276.9,28188.0,4,5,5,14,28.57,5.0,100.0,100.0,100.0,60.0,80.0,4.0,2.0,17.84,7.69,32.02,20.0,19.39
SCH0005,Govt. Elementary School Bajwa,Bathinda,Unknown,413,Primary,English,27,80.68,0,0,0,0.0,0.0,0.0,13,8,64.53,61.54,23,590.1,40293.0,11,5,4,20,55.0,4.0,25.0,100.0,100.0,25.0,50.0,2.75,0.0,19.32,0.0,35.47,45.0,24.95
SCH0550,Govt. Senior Secondary School Mittal,Patiala,Unknown,51,Secondary,Punjabi,37,81.71,3,3,2,8.11,8.11,5.41,14,11,64.95,78.57,18,336.1,47090.0,10,5,3,18,55.56,3.0,100.0,100.0,33.33333333333333,100.0,66.66666666666666,3.33,0.0,18.29,8.11,35.05,33.33,23.69
SCH0099,Govt. Middle School Korpal,Sangrur,Malerkotla,210,Higher Secondary,Hindi,34,83.08,5,4,2,14.71,11.76,5.88,17,10,62.35,58.82,28,774.3,78882.0,15,4,3,22,68.18,3.0,66.66666666666666,100.0,100.0,100.0,0.0,3.67,0.0,16.92,11.76,37.65,26.67,23.25
SCH0407,Govt. Elementary School Mitter,Bathinda,Maur,60,Upper Primary,Punjabi,37,79.7,4,1,0,10.81,2.7,0.0,13,12,70.02,92.31,12,299.4,26392.0,3,2,3,8,37.5,2.0,0.0,100.0,50.0,100.0,50.0,2.5,0.0,20.3,2.7,29.98,50.0,25.75
SCH0503,Govt. Elementary School Lala,Jalandhar,Nakodar,161,Secondary,Punjabi,36,79.92,2,1,3,5.56,2.78,8.33,11,6,75.92,54.55,15,329.2,46944.0,6,3,5,14,42.86,3.0,33.33333333333333,100.0,100.0,100.0,50.0,3.33,0.0,20.08,2.78,24.08,33.33,20.07
