procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_kg,quantity_missing,unit_missing,cost_missing,payment_status_missing,quantity_kg_available,cost_invalid,quantity_invalid
MDM001347,2025-04-12,SCH0101,Kumar Supplies,Rice,,,,,,True,True,True,True,False,False,False
MDM006606,2026-01-28,SCH0336,Singh Agro,Wheat,0.5579999999999999,BAG_50KG,837.0,Paid,27.9,False,False,False,False,True,False,False
MDM002110,2025-09-27,SCH0520,Kumar Supplies,Oil,0.9520000000000001,BAG_50KG,5712.0,Due,47.6,False,False,False,False,True,False,False
MDM010792,2026-01-07,SCH0543,Kumar Supplies,Oil,32100.0,GRAM,3852.0,,32.1,False,False,False,True,True,False,False
MDM001086,2025-12-08,SCH0322,Goyal Mill,Rice,33.5,KG,1340.0,Due,33.5,False,False,False,False,True,False,False
MDM000648,2025-05-28,SCH0316,S. Agro Works,Dal,59.9,KG,5391.0,Paid,59.9,False,False,False,False,True,False,False
MDM011513,2025-08-15,SCH0121,Kumar & Co.,Wheat,1.034,BAG_50KG,1551.0,Paid,51.7,False,False,False,False,True,False,False
MDM000737,2025-08-30,SCH0209,Singh Agro,Wheat,0.256,BAG_50KG,384.0,Paid,12.8,False,False,False,False,True,False,False
MDM001684,2025-12-12,SCH0405,Sharma Traders Pvt Ltd,Wheat,0.716,BAG_50KG,,Paid,35.8,False,False,True,False,True,False,False
MDM005262,2026-03-24,SCH0236,Goyal Mill,Dal,1.002,BAG_50KG,4509.0,Paid,50.1,False,False,False,False,True,False,False
MDM001615,2025-06-20,SCH0308,Kumar Supplies,Wheat,,,399.0,,,True,True,False,True,False,False,False
MDM011481,2026-03-15,SCH0091,Kumar Supplies,Oil,19.1,KG,2292.0,Paid,19.1,False,False,False,False,True,False,False
MDM003523,2026-02-12,SCH0520,Kumar Supplies,Wheat,25400.0,GRAM,762.0,Paid,25.4,False,False,False,False,True,False,False
MDM002693,2025-04-09,SCH0229,Kumar & Co.,Rice,49.7,KG,1988.0,Pending,49.7,False,False,False,False,True,False,False
MDM010318,2025-09-06,SCH0373,Kumar Supplies,Dal,13.9,KG,1251.0,Pending,13.9,False,False,False,False,True,False,False
MDM006495,2026-03-24,SCH0154,Singh Brothers,Dal,1.028,BAG_50KG,4626.0,Paid,51.4,False,False,False,False,True,False,False
MDM002528,2025-07-30,SCH0501,Goyal Mill,Wheat,0.478,BAG_50KG,717.0,Due,23.9,False,False,False,False,True,False,False
MDM004623,2025-08-23,SCH0232,S. Agro Works,Wheat,28800.0,GRAM,864.0,Due,28.8,False,False,False,False,True,False,False
MDM011514,2025-08-06,SCH0139,Singh Brothers,Wheat,55.2,KG,1656.0,Pending,55.2,False,False,False,False,True,False,False
MDM001140,2025-05-17,SCH0498,Kumar General Store,Rice,,,880.0,Paid,,True,True,False,False,False,False,False
MDM010453,2025-12-02,SCH0093,Sharma Traders,Oil,53.2,KG,6384.0,Paid,53.2,False,False,False,False,True,False,False
MDM005617,2025-09-12,SCH0530,Singh Brothers,Rice,0.366,BAG_50KG,732.0,Pending,18.3,False,False,False,False,True,False,False
MDM003976,2025-10-12,SCH0334,S. Agro Works,Wheat,26600.0,GRAM,798.0,,26.6,False,False,False,True,True,False,False
MDM009781,2026-01-16,SCH0209,S. Agro Works,Rice,1.164,BAG_50KG,2328.0,Paid,58.2,False,False,False,False,True,False,False
MDM005884,2025-07-25,SCH0149,S. Agro Works,Oil,55300.0,GRAM,6636.0,,55.3,False,False,False,True,True,False,False
MDM009610,2025-09-26,SCH0439,Goyal Enterprises,Rice,0.826,BAG_50KG,1652.0,Paid,41.3,False,False,False,False,True,False,False
MDM001954,2025-06-29,SCH0475,Kumar & Co.,Atta,38100.0,GRAM,1143.0,Paid,38.1,False,False,False,False,True,False,False
MDM000032,2025-06-01,SCH0318,S. Agro Works,Dal,,,2214.0,Paid,,True,True,False,False,False,False,False
MDM001251,2025-08-10,SCH0026,Singh Agro,Wheat,10900.0,GRAM,327.0,Paid,10.9,False,False,False,False,True,False,False
MDM008850,2025-09-14,SCH0422,Sharma Traders,Oil,,,1764.0,,,True,True,False,True,False,False,False
MDM008215,2025-10-24,SCH0572,Goyal Mill,Atta,0.9440000000000001,BAG_50KG,1416.0,Paid,47.2,False,False,False,False,True,False,False
MDM007074,2026-03-17,SCH0048,Singh Brothers,Dal,,,3582.0,Due,,True,True,False,False,False,False,False
MDM008256,2026-04-03,SCH0386,Kumar General Store,Rice,,,2100.0,Due,,True,True,False,False,False,False,False
MDM002381,2025-06-09,SCH0065,Kumar & Co.,Dal,26500.0,GRAM,2385.0,Pending,26.5,False,False,False,False,True,False,False
MDM000851,2025-11-17,SCH0542,Sharma Traders,Dal,,,1629.0,Pending,,True,True,False,False,False,False,False
MDM005131,2025-08-21,SCH0295,Sharma Traders Pvt Ltd,Atta,48.5,KG,1455.0,Pending,48.5,False,False,False,False,True,False,False
MDM009594,2026-03-16,SCH0124,S. Agro Works,Rice,,,1304.0,Pending,,True,True,False,False,False,False,False
MDM008139,2026-02-21,SCH0579,S. Agro Works,Dal,52.4,KG,4716.0,Due,52.4,False,False,False,False,True,False,False
MDM000051,2025-09-12,SCH0464,Singh Agro,Oil,48200.0,GRAM,,Paid,48.2,False,False,True,False,True,False,False
MDM000857,2025-12-30,SCH0387,Kumar General Store,Dal,1.122,BAG_50KG,5049.0,Paid,56.1,False,False,False,False,True,False,False
MDM000484,2025-11-28,SCH0475,S. Agro Works,Oil,,,4404.0,Paid,,True,True,False,False,False,False,False
MDM011250,2025-12-26,SCH0164,S. Agro Works,Wheat,39400.0,GRAM,1182.0,,39.4,False,False,False,True,True,False,False
MDM007504,2025-05-28,SCH0328,Singh Brothers,Rice,0.982,BAG_50KG,1964.0,Paid,49.1,False,False,False,False,True,False,False
MDM007199,2025-08-04,SCH0050,Kumar & Co.,Oil,56.0,KG,6720.0,Pending,56.0,False,False,False,False,True,False,False
MDM002792,2026-02-15,SCH0165,Goyal Enterprises,Oil,0.7040000000000001,BAG_50KG,,Due,35.2,False,False,True,False,True,False,False
MDM007158,2025-09-15,SCH0396,Singh Brothers,Oil,0.972,BAG_50KG,5832.0,,48.6,False,False,False,True,True,False,False
MDM008078,2025-07-05,SCH0321,Singh Agro,Rice,,,1840.0,,,True,True,False,True,False,False,False
MDM008193,2026-01-10,SCH0057,Sharma Traders,Wheat,,,1275.0,Pending,,True,True,False,False,False,False,False
MDM009485,2026-02-16,SCH0318,Singh Agro,Rice,0.414,BAG_50KG,828.0,,20.7,False,False,False,True,True,False,False
MDM007493,2025-07-16,SCH0579,Goyal Rice Mill,Wheat,44.0,KG,1320.0,Paid,44.0,False,False,False,False,True,False,False
MDM010832,2025-05-25,SCH0177,Singh Brothers,Oil,0.858,BAG_50KG,5148.0,Pending,42.9,False,False,False,False,True,False,False
MDM001415,2025-04-15,SCH0388,Singh Agro,Dal,46.2,KG,4158.0,Paid,46.2,False,False,False,False,True,False,False
MDM003541,2025-12-22,SCH0593,Kumar General Store,Dal,46.0,KG,4140.0,Paid,46.0,False,False,False,False,True,False,False
MDM004099,2025-12-13,SCH0462,Kumar Supplies,Wheat,0.626,BAG_50KG,939.0,Pending,31.3,False,False,False,False,True,False,False
MDM000252,2025-07-13,SCH0272,Sharma Traders,Oil,28.3,KG,3396.0,Pending,28.3,False,False,False,False,True,False,False
MDM006734,2026-01-10,SCH0486,S. Agro Works,Dal,46700.0,GRAM,4203.0,,46.7,False,False,False,True,True,False,False
MDM010986,2025-09-29,SCH0265,Kumar & Co.,Rice,40200.0,GRAM,1608.0,Due,40.2,False,False,False,False,True,False,False
MDM001723,2026-02-17,SCH0586,Goyal Mill,Oil,,,4800.0,Paid,,True,True,False,False,False,False,False
MDM000994,2025-07-02,SCH0158,Kumar & Co.,Atta,39.3,KG,1179.0,Paid,39.3,False,False,False,False,True,False,False
MDM004677,2025-06-01,SCH0350,Sharma Traders,Rice,44.9,KG,1796.0,Due,44.9,False,False,False,False,True,False,False
MDM010422,2026-01-04,SCH0180,Sharma & Sons,Dal,0.51,BAG_50KG,2295.0,Pending,25.5,False,False,False,False,True,False,False
MDM011170,2026-03-21,SCH0047,Goyal Enterprises,Dal,33900.0,GRAM,3051.0,Paid,33.9,False,False,False,False,True,False,False
MDM000300,2026-02-08,SCH0531,Sharma & Sons,Oil,1.09,BAG_50KG,6540.0,,54.5,False,False,False,True,True,False,False
MDM008356,2025-06-27,SCH0333,Sharma Traders,Oil,52400.0,GRAM,6288.0,,52.4,False,False,False,True,True,False,False
MDM009661,2025-08-04,SCH0558,Sharma & Sons,Rice,17400.0,GRAM,696.0,Paid,17.4,False,False,False,False,True,False,False
MDM010370,2025-09-03,SCH0047,Singh Brothers,Rice,39.4,KG,1576.0,Pending,39.4,False,False,False,False,True,False,False
MDM006256,2025-04-19,SCH0256,Goyal Enterprises,Rice,0.56,BAG_50KG,1120.0,Pending,28.0,False,False,False,False,True,False,False
MDM005028,2025-11-08,SCH0223,S. Agro Works,Wheat,0.774,BAG_50KG,1161.0,,38.7,False,False,False,True,True,False,False
MDM001935,2025-04-21,SCH0428,Kumar General Store,Wheat,51200.0,GRAM,1536.0,Pending,51.2,False,False,False,False,True,False,False
MDM011911,2025-06-13,SCH0365,Kumar & Co.,Rice,,,540.0,Due,,True,True,False,False,False,False,False
MDM005915,2025-10-23,SCH0037,Kumar & Co.,Oil,,,3612.0,Paid,,True,True,False,False,False,False,False
MDM002620,2026-01-14,SCH0445,Sharma Traders Pvt Ltd,Oil,,,3660.0,Paid,,True,True,False,False,False,False,False
MDM001865,2025-06-09,SCH0430,Kumar & Co.,Dal,0.33,BAG_50KG,1485.0,Paid,16.5,False,False,False,False,True,False,False
MDM007411,2026-03-29,SCH0308,Goyal Rice Mill,Oil,59.7,KG,7164.0,Pending,59.7,False,False,False,False,True,False,False
MDM004085,2025-09-21,SCH0487,Goyal Enterprises,Rice,0.34,BAG_50KG,680.0,,17.0,False,False,False,True,True,False,False
MDM000669,2025-11-26,SCH0465,Kumar General Store,Rice,21100.0,GRAM,844.0,Pending,21.1,False,False,False,False,True,False,False
MDM010815,2025-09-08,SCH0544,Sharma & Sons,Rice,33800.0,GRAM,1352.0,Due,33.8,False,False,False,False,True,False,False
MDM002685,2025-04-22,SCH0227,Kumar & Co.,Dal,22.1,KG,1989.0,Pending,22.1,False,False,False,False,True,False,False
MDM005220,2026-01-02,SCH0064,Goyal Rice Mill,Rice,35.7,KG,1428.0,Paid,35.7,False,False,False,False,True,False,False
MDM006074,2026-03-06,SCH0576,Sharma Traders Pvt Ltd,Dal,36.4,KG,3276.0,Pending,36.4,False,False,False,False,True,False,False
MDM007970,2026-01-09,SCH0413,Kumar General Store,Oil,39.4,KG,4728.0,Due,39.4,False,False,False,False,True,False,False
MDM001011,2025-11-27,SCH0052,Goyal Rice Mill,Rice,19200.0,GRAM,768.0,Pending,19.2,False,False,False,False,True,False,False
MDM004238,2025-04-19,SCH0060,Singh Agro,Rice,0.354,BAG_50KG,708.0,Paid,17.7,False,False,False,False,True,False,False
MDM010432,2025-04-21,SCH0071,Sharma & Sons,Rice,,,692.0,Pending,,True,True,False,False,False,False,False
MDM004376,2025-06-28,SCH0355,Singh Agro,Atta,0.234,BAG_50KG,351.0,,11.7,False,False,False,True,True,False,False
MDM009040,2025-07-22,SCH0196,Kumar Supplies,Dal,,,1872.0,Paid,,True,True,False,False,False,False,False
MDM000304,2025-06-29,SCH0391,Sharma Traders,Atta,,,309.0,Due,,True,True,False,False,False,False,False
MDM010696,2025-07-07,SCH0013,Sharma Traders,Oil,,,5592.0,Paid,,True,True,False,False,False,False,False
MDM009344,2025-06-30,SCH0198,Goyal Enterprises,Rice,59000.0,GRAM,2360.0,Paid,59.0,False,False,False,False,True,False,False
MDM004103,2025-07-24,SCH0237,Goyal Rice Mill,Dal,25.4,KG,2286.0,,25.4,False,False,False,True,True,False,False
MDM005295,2025-05-26,SCH0174,Goyal Mill,Dal,40.2,KG,3618.0,Paid,40.2,False,False,False,False,True,False,False
MDM001122,2025-12-15,SCH0334,Singh Agro,Rice,39500.0,GRAM,1580.0,Due,39.5,False,False,False,False,True,False,False
MDM003016,2026-05-02,SCH0583,Kumar & Co.,Oil,0.922,BAG_50KG,5532.0,Paid,46.1,False,False,False,False,True,False,False
MDM008171,2026-01-28,SCH0590,Goyal Mill,Dal,27600.0,GRAM,2484.0,Paid,27.6,False,False,False,False,True,False,False
MDM002406,2025-06-30,SCH0454,Sharma Traders,Dal,43.4,KG,3906.0,,43.4,False,False,False,True,True,False,False
MDM008669,2025-04-18,SCH0308,Singh Brothers,Wheat,,,759.0,Paid,,True,True,False,False,False,False,False
MDM008406,2025-04-07,SCH0016,Sharma Traders,Oil,,,4128.0,Pending,,True,True,False,False,False,False,False
MDM011506,2025-11-19,SCH0197,Goyal Enterprises,Dal,43000.0,GRAM,3870.0,Pending,43.0,False,False,False,False,True,False,False
MDM011609,2025-12-18,SCH0452,Kumar General Store,Oil,,,3492.0,Paid,,True,True,False,False,False,False,False
MDM007212,2025-10-14,SCH0455,Sharma Traders Pvt Ltd,Oil,,,2976.0,,,True,True,False,True,False,False,False
MDM007382,2025-09-18,SCH0055,Goyal Enterprises,Dal,0.47,BAG_50KG,2115.0,Due,23.5,False,False,False,False,True,False,False
MDM004903,2025-12-29,SCH0555,Sharma & Sons,Atta,44600.0,GRAM,1338.0,Paid,44.6,False,False,False,False,True,False,False
MDM008977,2026-02-25,SCH0497,Kumar & Co.,Dal,,,3699.0,Pending,,True,True,False,False,False,False,False
MDM003922,2025-08-24,SCH0574,S. Agro Works,Rice,52.4,KG,,Pending,52.4,False,False,True,False,True,False,False
MDM008255,2025-08-02,SCH0165,Goyal Rice Mill,Oil,0.838,BAG_50KG,5028.0,Paid,41.9,False,False,False,False,True,False,False
MDM002859,2025-04-17,SCH0054,Kumar General Store,Dal,0.948,BAG_50KG,4266.0,,47.4,False,False,False,True,True,False,False
MDM005667,2025-09-07,SCH0391,Goyal Mill,Atta,49.8,KG,1494.0,Paid,49.8,False,False,False,False,True,False,False
MDM004044,2026-02-27,SCH0172,Singh Brothers,Rice,,,2220.0,Pending,,True,True,False,False,False,False,False
MDM011436,2025-11-02,SCH0539,Goyal Rice Mill,Oil,10.4,KG,,,10.4,False,False,True,True,True,False,False
MDM007692,2025-06-15,SCH0525,Kumar Supplies,Oil,,,3684.0,Due,,True,True,False,False,False,False,False
MDM004619,2025-12-13,SCH0295,Kumar & Co.,Rice,46500.0,GRAM,1860.0,,46.5,False,False,False,True,True,False,False
MDM007978,2025-04-19,SCH0589,Goyal Enterprises,Rice,27000.0,GRAM,1080.0,Pending,27.0,False,False,False,False,True,False,False
MDM011067,2025-07-08,SCH0252,Kumar Supplies,Oil,33.7,KG,4044.0,Pending,33.7,False,False,False,False,True,False,False
MDM007537,2025-09-04,SCH0152,Goyal Enterprises,Oil,23.6,KG,2832.0,,23.6,False,False,False,True,True,False,False
MDM001403,2025-06-11,SCH0520,Sharma Traders,Rice,0.932,BAG_50KG,1864.0,Paid,46.6,False,False,False,False,True,False,False
MDM005278,2025-09-27,SCH0048,Singh Brothers,Oil,,,3300.0,Pending,,True,True,False,False,False,False,False
MDM007316,2025-11-26,SCH0401,Singh Agro,Dal,23.6,KG,2124.0,,23.6,False,False,False,True,True,False,False
MDM008294,2026-02-24,SCH0407,Goyal Enterprises,Dal,,,3960.0,Due,,True,True,False,False,False,False,False
MDM011651,2025-10-22,SCH0275,Sharma Traders Pvt Ltd,Atta,19.1,KG,,Paid,19.1,False,False,True,False,True,False,False
MDM006904,2025-12-09,SCH0447,Goyal Rice Mill,Rice,42.6,KG,1704.0,Due,42.6,False,False,False,False,True,False,False
MDM008490,2025-10-06,SCH0225,Goyal Enterprises,Rice,23.8,KG,952.0,Paid,23.8,False,False,False,False,True,False,False
MDM006246,2026-01-30,SCH0579,Singh Agro,Atta,0.366,BAG_50KG,549.0,Due,18.3,False,False,False,False,True,False,False
MDM011047,2025-09-07,SCH0068,Singh Agro,Oil,,,2616.0,Paid,,True,True,False,False,False,False,False
MDM004880,2025-08-04,SCH0456,Sharma Traders,Wheat,1.176,BAG_50KG,1764.0,Paid,58.8,False,False,False,False,True,False,False
MDM011044,2025-10-23,SCH0138,Kumar Supplies,Rice,50.5,KG,2020.0,Paid,50.5,False,False,False,False,True,False,False
MDM009388,2025-06-11,SCH0297,Goyal Mill,Rice,,,1908.0,,,True,True,False,True,False,False,False
MDM006578,2025-07-01,SCH0042,Singh Agro,Dal,,,3600.0,,,True,True,False,True,False,False,False
MDM006851,2026-01-12,SCH0111,Sharma Traders Pvt Ltd,Dal,41.5,KG,3735.0,Due,41.5,False,False,False,False,True,False,False
MDM006753,2025-07-26,SCH0518,Sharma Traders,Rice,0.628,BAG_50KG,1256.0,Pending,31.4,False,False,False,False,True,False,False
MDM007019,2025-07-07,SCH0600,Kumar Supplies,Atta,27300.0,GRAM,819.0,,27.3,False,False,False,True,True,False,False
MDM005378,2025-07-27,SCH0142,Sharma & Sons,Wheat,45.6,KG,1368.0,Paid,45.6,False,False,False,False,True,False,False
MDM003707,2026-01-11,SCH0040,S. Agro Works,Wheat,0.7759999999999999,BAG_50KG,1164.0,Paid,38.8,False,False,False,False,True,False,False
MDM008698,2025-07-30,SCH0160,Sharma Traders Pvt Ltd,Dal,51200.0,GRAM,4608.0,Paid,51.2,False,False,False,False,True,False,False
MDM005130,2025-10-21,SCH0202,Sharma Traders Pvt Ltd,Wheat,,,1008.0,Paid,,True,True,False,False,False,False,False
MDM009416,2025-04-16,SCH0533,Goyal Mill,Dal,,,3564.0,Due,,True,True,False,False,False,False,False
MDM010005,2025-09-20,SCH0541,Kumar Supplies,Wheat,,,1761.0,Due,,True,True,False,False,False,False,False
MDM006153,2025-09-14,SCH0005,S. Agro Works,Atta,0.794,BAG_50KG,1191.0,,39.7,False,False,False,True,True,False,False
MDM010063,2026-01-22,SCH0057,Kumar General Store,Wheat,28.8,KG,864.0,Pending,28.8,False,False,False,False,True,False,False
MDM009816,2026-03-02,SCH0086,Sharma Traders Pvt Ltd,Wheat,0.782,BAG_50KG,1173.0,Pending,39.1,False,False,False,False,True,False,False
MDM000435,2025-11-18,SCH0373,Sharma & Sons,Rice,1.182,BAG_50KG,2364.0,,59.1,False,False,False,True,True,False,False
MDM007136,2026-02-13,SCH0104,Goyal Enterprises,Rice,0.672,BAG_50KG,1344.0,Paid,33.6,False,False,False,False,True,False,False
MDM006736,2025-07-18,SCH0311,Kumar General Store,Rice,0.7140000000000001,BAG_50KG,,Pending,35.7,False,False,True,False,True,False,False
MDM007067,2025-06-07,SCH0057,Kumar & Co.,Wheat,37.9,KG,1137.0,,37.9,False,False,False,True,True,False,False
MDM003211,2025-10-20,SCH0167,Kumar Supplies,Oil,,,6300.0,Pending,,True,True,False,False,False,False,False
MDM007418,2026-02-05,SCH0436,Sharma Traders,Dal,,,4077.0,Pending,,True,True,False,False,False,False,False
MDM010759,2026-01-27,SCH0443,Sharma Traders Pvt Ltd,Oil,26.9,KG,3228.0,Due,26.9,False,False,False,False,True,False,False
MDM001826,2025-12-11,SCH0370,Sharma Traders,Oil,23.8,KG,2856.0,Paid,23.8,False,False,False,False,True,False,False
MDM004701,2025-06-07,SCH0457,Sharma Traders Pvt Ltd,Rice,36800.0,GRAM,1472.0,Paid,36.8,False,False,False,False,True,False,False
MDM010908,2025-07-14,SCH0575,Singh Agro,Wheat,10.5,KG,315.0,Paid,10.5,False,False,False,False,True,False,False
MDM006704,2025-04-02,SCH0372,Goyal Mill,Dal,0.8420000000000001,BAG_50KG,3789.0,Paid,42.1,False,False,False,False,True,False,False
MDM010734,2025-12-13,SCH0363,Sharma & Sons,Rice,59.9,KG,2396.0,Paid,59.9,False,False,False,False,True,False,False
MDM009998,2025-08-11,SCH0553,Singh Agro,Rice,29.0,KG,1160.0,Paid,29.0,False,False,False,False,True,False,False
MDM005139,2025-04-04,SCH0092,Sharma & Sons,Dal,19.0,KG,1710.0,Pending,19.0,False,False,False,False,True,False,False
MDM005478,2025-10-14,SCH0237,Kumar General Store,Wheat,32500.0,GRAM,975.0,,32.5,False,False,False,True,True,False,False
MDM002875,2026-03-16,SCH0008,Sharma Traders Pvt Ltd,Dal,46400.0,GRAM,4176.0,Paid,46.4,False,False,False,False,True,False,False
MDM002555,2025-05-09,SCH0286,Singh Brothers,Wheat,,,705.0,Pending,,True,True,False,False,False,False,False
MDM001352,2025-12-13,SCH0351,S. Agro Works,Dal,0.95,BAG_50KG,4275.0,Pending,47.5,False,False,False,False,True,False,False
MDM011889,2025-09-29,SCH0131,Kumar General Store,Oil,18.1,KG,2172.0,Due,18.1,False,False,False,False,True,False,False
MDM005039,2025-10-02,SCH0132,Kumar General Store,Atta,,,,Due,,True,True,True,False,False,False,False
MDM011827,2026-01-25,SCH0431,Singh Brothers,Oil,51.9,KG,6228.0,Paid,51.9,False,False,False,False,True,False,False
MDM008674,2025-12-07,SCH0252,Sharma & Sons,Oil,,,1248.0,Pending,,True,True,False,False,False,False,False
MDM005066,2025-05-15,SCH0483,Singh Brothers,Oil,26.2,KG,3144.0,Pending,26.2,False,False,False,False,True,False,False
MDM005581,2026-03-07,SCH0568,Goyal Rice Mill,Rice,,,2280.0,Pending,,True,True,False,False,False,False,False
MDM001198,2026-01-09,SCH0333,Singh Agro,Rice,,,496.0,Paid,,True,True,False,False,False,False,False
MDM006099,2026-01-11,SCH0248,Singh Agro,Rice,,,1596.0,Paid,,True,True,False,False,False,False,False
MDM010138,2025-09-27,SCH0537,Kumar & Co.,Rice,57.2,KG,2288.0,,57.2,False,False,False,True,True,False,False
MDM003694,2026-09-01,SCH0247,Sharma Traders Pvt Ltd,Rice,12.7,KG,508.0,Paid,12.7,False,False,False,False,True,False,False
MDM003729,2025-04-03,SCH0455,Kumar & Co.,Oil,0.272,BAG_50KG,1632.0,Due,13.6,False,False,False,False,True,False,False
MDM009553,2026-01-18,SCH0068,Singh Agro,Dal,,,3806.0,Paid,,True,True,False,False,False,False,False
MDM005994,2025-08-23,SCH0460,Sharma Traders Pvt Ltd,Rice,,,700.0,,,True,True,False,True,False,False,False
MDM010748,2025-07-22,SCH0022,Sharma & Sons,Wheat,15700.0,GRAM,471.0,Pending,15.7,False,False,False,False,True,False,False
MDM004834,2025-07-13,SCH0177,Singh Agro,Dal,,,4104.0,,,True,True,False,True,False,False,False
MDM008580,2025-08-13,SCH0427,S. Agro Works,Atta,,,372.0,Due,,True,True,False,False,False,False,False
MDM010820,2025-11-12,SCH0563,Goyal Enterprises,Rice,,,808.0,Due,,True,True,False,False,False,False,False
MDM004794,2025-09-23,SCH0254,Sharma & Sons,Rice,0.284,BAG_50KG,568.0,Pending,14.2,False,False,False,False,True,False,False
MDM001454,2025-10-20,SCH0514,Sharma Traders,Wheat,1.024,BAG_50KG,1536.0,Pending,51.2,False,False,False,False,True,False,False
MDM009142,2026-01-10,SCH0464,Kumar Supplies,Oil,51.8,KG,6216.0,Pending,51.8,False,False,False,False,True,False,False
MDM011439,2026-01-25,SCH0543,Sharma Traders,Oil,22.9,KG,2748.0,Due,22.9,False,False,False,False,True,False,False
MDM009488,2026-02-19,SCH0445,Sharma & Sons,Dal,15000.0,GRAM,1350.0,Due,15.0,False,False,False,False,True,False,False
MDM004346,2025-12-24,SCH0301,Sharma Traders,Rice,21.7,KG,868.0,Pending,21.7,False,False,False,False,True,False,False
MDM005359,2026-03-14,SCH0272,Goyal Rice Mill,Oil,,,5760.0,Pending,,True,True,False,False,False,False,False
